Year,Month,Latitude,Longitude,Postal Code,Region,Planning Area,Subzone,Block,Street Name,Flat Type,Flat Model,Storey Lower,Storey Upper,Floor Area Sqm,Lease Commence Date,Years Remaining,Closest Mrt,Closest Mrt Dist,Cbd Dist,Electoral Boundary,Ruling Party,Resale Price,Resale Price Adj 2024
2015,10,1.33685328,103.70047731,643658.0,WEST REGION,JURONG WEST,JURONG WEST CENTRAL,658C,JURONG WEST ST 65,5 ROOM,IMPROVED,7,9,112,2001,85,Pioneer MRT Station,360.445723997,17810.137402287,PIONEER,PAP,463000,544411
2015,10,1.338531459,103.701545132,641663.0,WEST REGION,JURONG WEST,JURONG WEST CENTRAL,663A,JURONG WEST ST 65,4 ROOM,MODEL A,10,12,91,2000,84,Pioneer MRT Station,481.494763794,17761.473144889,PIONEER,PAP,431800,507725
2015,10,1.34092565,103.700561353,640617.0,WEST REGION,JURONG WEST,JURONG WEST CENTRAL,617,JURONG WEST ST 65,4 ROOM,MODEL A2,10,12,90,2000,84,Pioneer MRT Station,516.024855889,17956.957893014,WEST COAST,PAP,415000,487971
2015,10,1.336852997,103.701038182,641658.0,WEST REGION,JURONG WEST,JURONG WEST CENTRAL,658A,JURONG WEST ST 65,5 ROOM,IMPROVED,7,9,110,2001,85,Pioneer MRT Station,421.503261285,17751.311749422,PIONEER,PAP,475000,558521
2015,10,1.343872989,103.701429855,643671.0,WEST REGION,JURONG WEST,JURONG WEST CENTRAL,671C,JURONG WEST ST 65,EXECUTIVE,APARTMENT,1,3,125,2002,86,Boon Lay MRT Station,773.087578643,17986.091351546,WEST COAST,PAP,510000,599675
2015,10,1.343872989,103.701429855,643671.0,WEST REGION,JURONG WEST,JURONG WEST CENTRAL,671C,JURONG WEST ST 65,EXECUTIVE,APARTMENT,7,9,125,2002,86,Boon Lay MRT Station,773.087578643,17986.091351546,WEST COAST,PAP,538000,632599
2015,10,1.336398275,103.701863345,643659.0,WEST REGION,JURONG WEST,JURONG WEST CENTRAL,659C,JURONG WEST ST 65,5 ROOM,IMPROVED,7,9,110,2001,85,Boon Lay MRT Station,508.482329066,17647.942194657,PIONEER,PAP,495000,582038
2015,10,1.338324534,103.700856223,640610.0,WEST REGION,JURONG WEST,JURONG WEST CENTRAL,610,JURONG WEST ST 65,5 ROOM,PREMIUM APARTMENT,4,6,115,2001,85,Pioneer MRT Station,401.729530014,17825.569807643,PIONEER,PAP,445000,523246
2015,10,1.337470646,103.719786065,610368.0,WEST REGION,JURONG WEST,TAMAN JURONG,368,CORPORATION DR,4 ROOM,MODEL A,7,9,102,1997,81,Lakeside MRT Station,761.711447517,15827.118837974,JURONG,PAP,407000,478565
2015,10,1.338972224,103.719838811,610351.0,WEST REGION,JURONG WEST,TAMAN JURONG,351,CORPORATION DR,5 ROOM,IMPROVED,1,3,121,1997,81,Lakeside MRT Station,597.512819193,15885.636310726,JURONG,PAP,428000,503257
2015,10,1.338972224,103.719838811,610351.0,WEST REGION,JURONG WEST,TAMAN JURONG,351,CORPORATION DR,5 ROOM,IMPROVED,7,9,122,1997,81,Lakeside MRT Station,597.512819193,15885.636310726,JURONG,PAP,468000,550290
2015,10,1.337891083,103.719681392,610366.0,WEST REGION,JURONG WEST,TAMAN JURONG,366,CORPORATION DR,4 ROOM,MODEL A,4,6,102,1997,81,Lakeside MRT Station,718.138664929,15855.629136483,JURONG,PAP,400000,470334
2015,10,1.335299059,103.724712975,610119.0,WEST REGION,JURONG WEST,TAMAN JURONG,119,HO CHING RD,3 ROOM,IMPROVED,7,9,67,1972,56,Lakeside MRT Station,1075.667384991,15228.688221774,JURONG,PAP,273000,321003
2015,10,1.333889396,103.723306119,610111.0,WEST REGION,JURONG WEST,TAMAN JURONG,111,HO CHING RD,3 ROOM,IMPROVED,1,3,68,1970,54,Lakeside MRT Station,1176.252216927,15315.696096666,JURONG,PAP,255000,299838
2015,10,1.335407648,103.724260954,610120.0,WEST REGION,JURONG WEST,TAMAN JURONG,120,HO CHING RD,3 ROOM,IMPROVED,10,12,67,1972,56,Lakeside MRT Station,1045.848435945,15279.787130444,JURONG,PAP,285000,335113
2015,10,1.333789443,103.724111251,610114.0,WEST REGION,JURONG WEST,TAMAN JURONG,114,HO CHING RD,3 ROOM,IMPROVED,1,3,67,1971,55,Lakeside MRT Station,1209.989016313,15228.315679704,JURONG,PAP,255000,299838
2015,10,1.338514379,103.72167799,613339.0,WEST REGION,JURONG WEST,TAMAN JURONG,339C,KANG CHING RD,3 ROOM,MODEL A,13,15,67,2012,96,Lakeside MRT Station,640.382044903,15677.438717168,JURONG,PAP,355000,417421
2015,10,1.338514379,103.72167799,613339.0,WEST REGION,JURONG WEST,TAMAN JURONG,339C,KANG CHING RD,4 ROOM,MODEL A,16,18,89,2012,96,Lakeside MRT Station,640.382044903,15677.438717168,JURONG,PAP,473000,556170
2015,10,1.338180626,103.721189046,612339.0,WEST REGION,JURONG WEST,TAMAN JURONG,339B,KANG CHING RD,4 ROOM,MODEL A,1,3,92,2012,96,Lakeside MRT Station,672.658538907,15713.156890579,JURONG,PAP,435000,511488
2015,10,1.338180626,103.721189046,612339.0,WEST REGION,JURONG WEST,TAMAN JURONG,339B,KANG CHING RD,4 ROOM,MODEL A,4,6,92,2012,96,Lakeside MRT Station,672.658538907,15713.156890579,JURONG,PAP,442000,519719
2015,10,1.338757037,103.72215702,614339.0,WEST REGION,JURONG WEST,TAMAN JURONG,339D,KANG CHING RD,4 ROOM,MODEL A,13,15,89,2012,96,Lakeside MRT Station,623.066359685,15638.955483695,JURONG,PAP,468000,550290
2015,10,1.338757037,103.72215702,614339.0,WEST REGION,JURONG WEST,TAMAN JURONG,339D,KANG CHING RD,3 ROOM,MODEL A,13,15,67,2012,96,Lakeside MRT Station,623.066359685,15638.955483695,JURONG,PAP,360000,423300
2015,10,1.338074586,103.723432149,611331.0,WEST REGION,JURONG WEST,TAMAN JURONG,331,TAH CHING RD,EXECUTIVE,APARTMENT,1,3,139,1996,80,Lakeside MRT Station,737.575959266,15478.796956308,JURONG,PAP,560000,658467
2015,10,1.337814968,103.722184784,611338.0,WEST REGION,JURONG WEST,TAMAN JURONG,338A,TAH CHING RD,4 ROOM,MODEL A,13,15,94,2010,94,Lakeside MRT Station,725.709734017,15595.338198059,JURONG,PAP,460000,540884
2015,10,1.336111403,103.721401018,610359.0,WEST REGION,JURONG WEST,TAMAN JURONG,359,YUNG AN RD,4 ROOM,MODEL A,10,12,106,1995,79,Lakeside MRT Station,902.335025948,15603.87955131,JURONG,PAP,425000,499730
2015,10,1.32676126,103.721288499,610151.0,WEST REGION,JURONG WEST,TAMAN JURONG,151,YUNG HO RD,EXECUTIVE,MAISONETTE,13,15,155,1990,74,Lakeside MRT Station,1935.191870446,15256.780216019,JURONG,PAP,650000,764292
2015,10,1.328616336,103.721651423,610157.0,WEST REGION,JURONG WEST,TAMAN JURONG,157,YUNG LOH RD,5 ROOM,IMPROVED,16,18,127,1996,80,Lakeside MRT Station,1731.463507425,15284.934975085,JURONG,PAP,475000,558521
2015,10,1.3300358,103.722565514,610163.0,WEST REGION,JURONG WEST,TAMAN JURONG,163,YUNG PING RD,EXECUTIVE,MAISONETTE,7,9,144,1997,81,Lakeside MRT Station,1582.995970447,15241.779294187,JURONG,PAP,580000,681984
2015,10,1.3300358,103.722565514,610163.0,WEST REGION,JURONG WEST,TAMAN JURONG,163,YUNG PING RD,EXECUTIVE,MAISONETTE,4,6,143,1997,81,Lakeside MRT Station,1582.995970447,15241.779294187,JURONG,PAP,580000,681984
2015,10,1.333236534,103.720842356,610178.0,WEST REGION,JURONG WEST,TAMAN JURONG,178,YUNG SHENG RD,5 ROOM,IMPROVED,13,15,116,2001,85,Lakeside MRT Station,1218.878452813,15545.09809717,JURONG,PAP,458000,538532
2015,10,1.333688668,103.72074747,610179.0,WEST REGION,JURONG WEST,TAMAN JURONG,179,YUNG SHENG RD,5 ROOM,IMPROVED,13,15,116,2001,85,Lakeside MRT Station,1169.041270531,15572.883827621,JURONG,PAP,436000,512664
2015,10,1.333692066,103.721934876,610181.0,WEST REGION,JURONG WEST,TAMAN JURONG,181,YUNG SHENG RD,4 ROOM,MODEL A,10,12,90,2001,85,Lakeside MRT Station,1173.589233062,15449.801939912,JURONG,PAP,388000,456224
2015,10,1.333239677,103.722683916,610183.0,WEST REGION,JURONG WEST,TAMAN JURONG,183,YUNG SHENG RD,5 ROOM,IMPROVED,1,3,116,2001,85,Lakeside MRT Station,1233.674099524,15353.98191349,JURONG,PAP,393000,462103
2015,10,1.333691422,103.721266355,610180.0,WEST REGION,JURONG WEST,TAMAN JURONG,180,YUNG SHENG RD,5 ROOM,IMPROVED,10,12,115,2001,85,Lakeside MRT Station,1169.054750958,15519.130545258,JURONG,PAP,430000,505609
2015,10,1.333691422,103.721266355,610180.0,WEST REGION,JURONG WEST,TAMAN JURONG,180,YUNG SHENG RD,4 ROOM,MODEL A,13,15,90,2001,85,Lakeside MRT Station,1169.054750958,15519.130545258,JURONG,PAP,380888,447861
2015,10,1.352663872,103.704448082,642276.0,WEST REGION,JURONG WEST,WENYA,276B,JURONG WEST AVE 3,4 ROOM,MODEL A,7,9,90,2002,86,Boon Lay MRT Station,1571.21195668,18067.568274706,HONG KAH NORTH,PAP,330000,388025
2015,10,1.350035071,103.704907936,644271.0,WEST REGION,JURONG WEST,WENYA,271D,JURONG WEST ST 24,5 ROOM,PREMIUM APARTMENT,10,12,112,2003,87,Boon Lay MRT Station,1276.9629647,17898.976767414,HONG KAH NORTH,PAP,410000,482092
2015,10,1.350153145,103.704293139,643271.0,WEST REGION,JURONG WEST,WENYA,271C,JURONG WEST ST 24,5 ROOM,PREMIUM APARTMENT,4,6,112,2003,87,Boon Lay MRT Station,1297.683555281,17966.668874016,HONG KAH NORTH,PAP,382000,449169
2015,10,1.353447665,103.704411153,644276.0,WEST REGION,JURONG WEST,WENYA,276D,JURONG WEST ST 25,4 ROOM,MODEL A,4,6,90,2002,86,Boon Lay MRT Station,1657.846248301,18108.396408311,HONG KAH NORTH,PAP,330000,388025
2015,10,1.35320439,103.703654378,641276.0,WEST REGION,JURONG WEST,WENYA,276A,JURONG WEST ST 25,4 ROOM,MODEL A2,7,9,88,2002,86,Boon Lay MRT Station,1641.844450163,18172.957060346,HONG KAH NORTH,PAP,337000,396256
2015,10,1.352883726,103.70248,642275.0,WEST REGION,JURONG WEST,WENYA,275B,JURONG WEST ST 25,4 ROOM,MODEL A,7,9,90,2002,86,Boon Lay MRT Station,1632.355501619,18276.195747912,HONG KAH NORTH,PAP,348000,409190
2015,10,1.345943057,103.697134589,640726.0,WEST REGION,JURONG WEST,YUNNAN,726,JURONG WEST AVE 5,EXECUTIVE,MAISONETTE,1,3,146,1992,76,Pioneer MRT Station,924.203186889,18515.062302987,CHUA CHU KANG,PAP,525000,617313
2015,10,1.345943057,103.697134589,640726.0,WEST REGION,JURONG WEST,YUNNAN,726,JURONG WEST AVE 5,EXECUTIVE,MAISONETTE,4,6,146,1992,76,Pioneer MRT Station,924.203186889,18515.062302987,CHUA CHU KANG,PAP,555000,652588
2015,10,1.340912429,103.69465099,640705.0,WEST REGION,JURONG WEST,YUNNAN,705,JURONG WEST ST 71,5 ROOM,IMPROVED,7,9,127,1995,79,Pioneer MRT Station,472.803840332,18572.436232599,CHUA CHU KANG,PAP,430000,505609
2015,10,1.341783047,103.693951955,640707.0,WEST REGION,JURONG WEST,YUNNAN,707,JURONG WEST ST 71,5 ROOM,IMPROVED,4,6,127,1995,79,Pioneer MRT Station,596.576533438,18678.759593404,CHUA CHU KANG,PAP,425000,499730
2015,10,1.346108864,103.698426986,640730.0,WEST REGION,JURONG WEST,YUNNAN,730,JURONG WEST ST 72,4 ROOM,MODEL A,4,6,104,1990,74,Pioneer MRT Station,950.298825626,18388.808520666,CHUA CHU KANG,PAP,355000,417421
2015,10,1.346658893,103.699099859,640744.0,WEST REGION,JURONG WEST,YUNNAN,744,JURONG WEST ST 73,4 ROOM,MODEL A,4,6,112,1993,77,Pioneer MRT Station,1022.457204512,18342.79940232,HONG KAH NORTH,PAP,370000,435059
2015,10,1.350144909,103.699704178,640759.0,WEST REGION,JURONG WEST,YUNNAN,759,JURONG WEST ST 74,4 ROOM,MODEL A,1,3,107,1996,80,Pioneer MRT Station,1413.677329817,18432.559838691,HONG KAH NORTH,PAP,355000,417421
2015,10,1.346111445,103.701653717,640736.0,WEST REGION,JURONG WEST,YUNNAN,736,JURONG WEST ST 75,5 ROOM,MODEL A,1,3,133,1995,79,Boon Lay MRT Station,962.868461558,18057.190524078,HONG KAH NORTH,PAP,438000,515015
2015,10,1.346998108,103.694528759,640821.0,WEST REGION,JURONG WEST,YUNNAN,821,JURONG WEST ST 81,4 ROOM,MODEL A,1,3,104,1990,74,Pioneer MRT Station,1086.056221421,18827.647244056,CHUA CHU KANG,PAP,340000,399784
2015,10,1.346886273,103.695471363,640810.0,WEST REGION,JURONG WEST,YUNNAN,810,JURONG WEST ST 81,4 ROOM,MODEL A,7,9,107,1993,77,Pioneer MRT Station,1048.679405862,18725.809728107,CHUA CHU KANG,PAP,365000,429180
2015,10,1.344576437,103.691839729,640845.0,WEST REGION,JURONG WEST,YUNNAN,845,JURONG WEST ST 81,4 ROOM,MODEL A,4,6,109,1996,80,Pioneer MRT Station,984.629386422,19007.749869318,CHUA CHU KANG,PAP,355000,417421
2015,10,1.346705198,103.694271045,640823.0,WEST REGION,JURONG WEST,YUNNAN,823,JURONG WEST ST 81,5 ROOM,IMPROVED,4,6,121,1990,74,Pioneer MRT Station,1063.865368244,18842.096884913,CHUA CHU KANG,PAP,405000,476213
2015,10,1.345637888,103.693154085,640827.0,WEST REGION,JURONG WEST,YUNNAN,827,JURONG WEST ST 81,EXECUTIVE,APARTMENT,10,12,144,1993,77,Pioneer MRT Station,1003.798194479,18913.914874488,CHUA CHU KANG,PAP,480000,564400
2015,10,1.34108919,103.687870332,640915.0,WEST REGION,JURONG WEST,YUNNAN,915,JURONG WEST ST 91,3 ROOM,MODEL A,1,3,73,1988,72,Pioneer MRT Station,1120.848912173,19289.039082246,CHUA CHU KANG,PAP,280000,329234
2015,10,1.341220505,103.685228418,640906.0,WEST REGION,JURONG WEST,YUNNAN,906,JURONG WEST ST 91,EXECUTIVE,MAISONETTE,4,6,145,1989,73,Pioneer MRT Station,1404.533250733,19571.294572397,CHUA CHU KANG,PAP,470000,552642
2015,10,1.342537789,103.691438131,640952.0,WEST REGION,JURONG WEST,YUNNAN,952,JURONG WEST ST 91,4 ROOM,MODEL A,4,6,103,1989,73,Pioneer MRT Station,853.464918951,18970.0874425,CHUA CHU KANG,PAP,360000,423300
2015,10,1.340521584,103.68637449,640908.0,WEST REGION,JURONG WEST,YUNNAN,908,JURONG WEST ST 91,3 ROOM,MODEL A,4,6,73,1989,73,Pioneer MRT Station,1260.770228908,19425.451289067,CHUA CHU KANG,PAP,280000,329234
2015,10,1.342567822,103.689149776,640936.0,WEST REGION,JURONG WEST,YUNNAN,936,JURONG WEST ST 91,3 ROOM,MODEL A,4,6,73,1989,73,Pioneer MRT Station,1063.204667864,19210.273297018,CHUA CHU KANG,PAP,285000,335113
2015,10,1.343694927,103.689789274,640943.0,WEST REGION,JURONG WEST,YUNNAN,943,JURONG WEST ST 91,4 ROOM,MODEL A,4,6,103,1989,73,Pioneer MRT Station,1076.491395788,19186.667598757,CHUA CHU KANG,PAP,348000,409190
2015,10,1.343329662,103.691678534,640949.0,WEST REGION,JURONG WEST,YUNNAN,949,JURONG WEST ST 91,5 ROOM,IMPROVED,1,3,132,1988,72,Pioneer MRT Station,893.094075456,18975.600502005,CHUA CHU KANG,PAP,420000,493850
2015,10,1.342237957,103.688737673,640934.0,WEST REGION,JURONG WEST,YUNNAN,934,JURONG WEST ST 91,5 ROOM,IMPROVED,1,3,122,1988,72,Pioneer MRT Station,1084.932874637,19240.916108626,CHUA CHU KANG,PAP,385000,452696
2015,10,1.344408267,103.690958705,640948.0,WEST REGION,JURONG WEST,YUNNAN,948,JURONG WEST ST 91,5 ROOM,IMPROVED,4,6,122,1989,73,Pioneer MRT Station,1034.574791067,19092.704487892,CHUA CHU KANG,PAP,400000,470334
2015,10,1.340227842,103.685936744,640904.0,WEST REGION,JURONG WEST,YUNNAN,904,JURONG WEST ST 91,4 ROOM,MODEL A,7,9,103,1988,72,Pioneer MRT Station,1300.228064808,19460.904666635,CHUA CHU KANG,PAP,330000,388025
2015,10,1.340523118,103.689190161,640926.0,WEST REGION,JURONG WEST,YUNNAN,926,JURONG WEST ST 92,4 ROOM,MODEL A,4,6,103,1989,73,Pioneer MRT Station,961.418601853,19129.698833064,CHUA CHU KANG,PAP,345000,405663
2015,10,1.335872533,103.694838223,642989.0,WEST REGION,JURONG WEST,YUNNAN,989B,JURONG WEST ST 93,4 ROOM,PREMIUM APARTMENT,10,12,93,2008,92,Pioneer MRT Station,335.145803166,18367.991940844,PIONEER,PAP,428000,503257
2015,10,1.335775995,103.695432323,644989.0,WEST REGION,JURONG WEST,YUNNAN,989D,JURONG WEST ST 93,5 ROOM,PREMIUM APARTMENT,1,3,110,2008,92,Pioneer MRT Station,290.360765172,18301.918691755,PIONEER,PAP,430000,505609
2015,10,1.339647178,103.693272142,640974.0,WEST REGION,JURONG WEST,YUNNAN,974,JURONG WEST ST 93,EXECUTIVE,MAISONETTE,1,3,146,1989,73,Pioneer MRT Station,504.965952804,18669.153896212,CHUA CHU KANG,PAP,510000,599675
2015,10,1.335801698,103.695145055,643989.0,WEST REGION,JURONG WEST,YUNNAN,989C,JURONG WEST ST 93,5 ROOM,PREMIUM APARTMENT,4,6,110,2008,92,Pioneer MRT Station,312.482124592,18333.12786629,PIONEER,PAP,470000,552642
2015,10,1.336593345,103.694773888,642987.0,WEST REGION,JURONG WEST,YUNNAN,987B,JURONG WEST ST 93,4 ROOM,PREMIUM APARTMENT,7,9,93,2008,92,Pioneer MRT Station,304.078987899,18400.291996095,PIONEER,PAP,409000,480916
2015,10,1.335597279,103.694486309,643990.0,WEST REGION,JURONG WEST,YUNNAN,990C,JURONG WEST ST 93,4 ROOM,PREMIUM APARTMENT,7,9,93,2008,92,Pioneer MRT Station,384.670078771,18395.479552813,PIONEER,PAP,390000,458575
2015,10,1.32163647,103.866767328,334038.0,CENTRAL REGION,KALLANG,BENDEMEER,38D,BENDEMEER RD,3 ROOM,MODEL A,13,15,69,2012,96,Geylang Bahru MRT Station,541.617604024,4605.974999555,JALAN BESAR,PAP,518000,609082
2015,10,1.318307537,103.862921869,330026.0,CENTRAL REGION,KALLANG,BENDEMEER,26,BENDEMEER RD,3 ROOM,IMPROVED,16,18,71,1972,56,Boon Keng MRT Station,223.236176183,4112.797587449,JALAN BESAR,PAP,375000,440938
2015,10,1.321124993,103.865833286,330043.0,CENTRAL REGION,KALLANG,BENDEMEER,43,BENDEMEER RD,3 ROOM,STANDARD,10,12,63,1981,65,Boon Keng MRT Station,473.230942477,4515.295264563,JALAN BESAR,PAP,316000,371564
2015,10,1.323397413,103.86681203,330047.0,CENTRAL REGION,KALLANG,BENDEMEER,47,BENDEMEER RD,3 ROOM,IMPROVED,4,6,65,1974,58,Geylang Bahru MRT Station,583.398368995,4788.925726829,JALAN BESAR,PAP,300000,352750
2015,10,1.320532583,103.866795494,332038.0,CENTRAL REGION,KALLANG,BENDEMEER,38B,BENDEMEER RD,4 ROOM,MODEL A,7,9,89,2012,96,Geylang Bahru MRT Station,543.891830301,4494.191139309,JALAN BESAR,PAP,627000,737248
2015,10,1.321124993,103.865833286,330043.0,CENTRAL REGION,KALLANG,BENDEMEER,43,BENDEMEER RD,3 ROOM,STANDARD,4,6,75,1981,65,Boon Keng MRT Station,473.230942477,4515.295264563,JALAN BESAR,PAP,343000,403311
2015,10,1.322260137,103.866623103,330044.0,CENTRAL REGION,KALLANG,BENDEMEER,44,BENDEMEER RD,3 ROOM,STANDARD,1,3,75,1981,65,Geylang Bahru MRT Station,566.412979115,4664.118312406,JALAN BESAR,PAP,338000,397432
2015,10,1.318698325,103.863232194,330028.0,CENTRAL REGION,KALLANG,BENDEMEER,28,BENDEMEER RD,3 ROOM,IMPROVED,16,18,71,1972,56,Boon Keng MRT Station,215.170197364,4164.72183936,JALAN BESAR,PAP,444488,522644
2015,10,1.318307537,103.862921869,330026.0,CENTRAL REGION,KALLANG,BENDEMEER,26,BENDEMEER RD,4 ROOM,IMPROVED,13,15,83,1972,56,Boon Keng MRT Station,223.236176183,4112.797587449,JALAN BESAR,PAP,500000,587917
2015,10,1.316299958,103.860397463,330005.0,CENTRAL REGION,KALLANG,BENDEMEER,5,BOON KENG RD,5 ROOM,IMPROVED,4,6,126,1996,80,Bendemeer MRT Station,408.484487573,3818.79908349,JALAN BESAR,PAP,710000,834842
2015,10,1.318176427,103.861403795,330022.0,CENTRAL REGION,KALLANG,BENDEMEER,22,BOON KENG RD,4 ROOM,IMPROVED,7,9,89,1974,58,Boon Keng MRT Station,199.066226399,4048.903544504,JALAN BESAR,PAP,515000,605555
2015,10,1.321420379,103.859100345,320109.0,CENTRAL REGION,KALLANG,BENDEMEER,109,MCNAIR RD,4 ROOM,MODEL A,4,6,104,1987,71,Boon Keng MRT Station,336.729668453,4336.115574829,JALAN BESAR,PAP,555000,652588
2015,10,1.319844175,103.859462495,324108.0,CENTRAL REGION,KALLANG,BENDEMEER,108C,MCNAIR RD,4 ROOM,MODEL A,13,15,90,2005,89,Boon Keng MRT Station,254.405881605,4174.087525838,JALAN BESAR,PAP,683000,803095
2015,10,1.318442335,103.856349884,320123.0,CENTRAL REGION,KALLANG,BENDEMEER,123,MCNAIR RD,3 ROOM,SIMPLIFIED,7,9,64,1987,71,Farrer Park MRT Station,612.560380471,3959.122888273,JALAN BESAR,PAP,378000,444465
2015,10,1.321619038,103.85938272,321108.0,CENTRAL REGION,KALLANG,BENDEMEER,108,MCNAIR RD,5 ROOM,IMPROVED,4,6,121,1987,71,Boon Keng MRT Station,321.751730156,4364.008941159,JALAN BESAR,PAP,720000,846601
2015,10,1.321303988,103.858272728,320111.0,CENTRAL REGION,KALLANG,BENDEMEER,111,MCNAIR RD,4 ROOM,SIMPLIFIED,10,12,89,1987,71,Boon Keng MRT Station,414.82211229,4305.958719079,JALAN BESAR,PAP,510000,599675
2015,10,1.321619038,103.85938272,321108.0,CENTRAL REGION,KALLANG,BENDEMEER,108,MCNAIR RD,4 ROOM,MODEL A,1,3,103,1987,71,Boon Keng MRT Station,321.751730156,4364.008941159,JALAN BESAR,PAP,546000,642006
2015,10,1.324445542,103.862610525,320019.0,CENTRAL REGION,KALLANG,BENDEMEER,19,ST. GEORGE'S RD,4 ROOM,NEW GENERATION,4,6,91,1984,68,Boon Keng MRT Station,507.029614272,4752.561894509,JALAN BESAR,PAP,475000,558521
2015,10,1.324992913,103.863049863,320023.0,CENTRAL REGION,KALLANG,BENDEMEER,23,ST. GEORGE'S RD,4 ROOM,NEW GENERATION,1,3,91,1984,68,Boon Keng MRT Station,576.888231167,4823.976355744,JALAN BESAR,PAP,458000,538532
2015,10,1.320813043,103.861346714,321105.0,CENTRAL REGION,KALLANG,BENDEMEER,105,TOWNER RD,4 ROOM,MODEL A,4,6,104,1984,68,Boon Keng MRT Station,105.948056822,4328.089781221,JALAN BESAR,PAP,606000,712556
2015,10,1.313738441,103.871903293,381002.0,CENTRAL REGION,KALLANG,BOON KENG,2A,UPP BOON KENG RD,4 ROOM,MODEL A,7,9,85,2006,90,Kallang MRT Station,255.303151361,4100.023187134,JALAN BESAR,PAP,628000,738424
2015,10,1.31423937,103.870914031,380011.0,CENTRAL REGION,KALLANG,BOON KENG,11,UPP BOON KENG RD,3 ROOM,IMPROVED,13,15,65,1974,58,Kallang MRT Station,308.644465122,4086.198417318,JALAN BESAR,PAP,376000,442114
2015,10,1.313079277,103.87238017,384002.0,CENTRAL REGION,KALLANG,BOON KENG,2D,UPP BOON KENG RD,4 ROOM,MODEL A,1,3,90,2006,90,Kallang MRT Station,207.733159655,4070.163959205,JALAN BESAR,PAP,570000,670226
2015,10,1.313079277,103.87238017,384002.0,CENTRAL REGION,KALLANG,BOON KENG,2D,UPP BOON KENG RD,5 ROOM,IMPROVED,22,24,110,2006,90,Kallang MRT Station,207.733159655,4070.163959205,JALAN BESAR,PAP,880000,1034734
2015,10,1.315263539,103.870688914,381014.0,CENTRAL REGION,KALLANG,BOON KENG,14A,UPP BOON KENG RD,4 ROOM,MODEL A,13,15,101,1999,83,Kallang MRT Station,424.538783054,4169.3487776,JALAN BESAR,PAP,650000,764292
2015,10,1.313614227,103.871604374,382002.0,CENTRAL REGION,KALLANG,BOON KENG,2B,UPP BOON KENG RD,5 ROOM,IMPROVED,16,18,110,2006,90,Kallang MRT Station,236.253773123,4070.080898643,JALAN BESAR,PAP,835000,981822
2015,10,1.304187129,103.865193314,190003.0,CENTRAL REGION,KALLANG,CRAWFORD,3,BEACH RD,3 ROOM,IMPROVED,10,12,68,1979,63,Lavender MRT Station,444.242034774,2807.007477904,JALAN BESAR,PAP,345000,405663
2015,10,1.304187129,103.865193314,190003.0,CENTRAL REGION,KALLANG,CRAWFORD,3,BEACH RD,3 ROOM,IMPROVED,16,18,68,1979,63,Lavender MRT Station,444.242034774,2807.007477904,JALAN BESAR,PAP,391888,460795
2015,10,1.322821182,103.869177871,330060.0,CENTRAL REGION,KALLANG,GEYLANG BAHRU,60,GEYLANG BAHRU,4 ROOM,MODEL A,13,15,102,1999,83,Geylang Bahru MRT Station,319.808872043,4831.877659418,JALAN BESAR,PAP,580000,681984
2015,10,1.321953855,103.869843392,330068.0,CENTRAL REGION,KALLANG,GEYLANG BAHRU,68,GEYLANG BAHRU,3 ROOM,IMPROVED,1,3,65,1974,58,Geylang Bahru MRT Station,210.756060157,4776.178415955,JALAN BESAR,PAP,328000,385674
2015,10,1.321583216,103.871419569,330072.0,CENTRAL REGION,KALLANG,GEYLANG BAHRU,72,GEYLANG BAHRU,3 ROOM,IMPROVED,4,6,59,1974,58,Geylang Bahru MRT Station,38.520035906,4818.224022662,JALAN BESAR,PAP,305000,358629
2015,10,1.319695472,103.868364965,330065.0,CENTRAL REGION,KALLANG,GEYLANG BAHRU,65,KALLANG BAHRU,3 ROOM,IMPROVED,10,12,65,1981,65,Geylang Bahru MRT Station,403.683872885,4480.062295351,JALAN BESAR,PAP,360000,423300
2015,10,1.321394464,103.869336175,330067.0,CENTRAL REGION,KALLANG,GEYLANG BAHRU,67,KALLANG BAHRU,3 ROOM,IMPROVED,1,3,65,1974,58,Geylang Bahru MRT Station,254.668819629,4696.067710012,JALAN BESAR,PAP,325000,382146
2015,10,1.319695472,103.868364965,330065.0,CENTRAL REGION,KALLANG,GEYLANG BAHRU,65,KALLANG BAHRU,3 ROOM,IMPROVED,13,15,65,1981,65,Geylang Bahru MRT Station,403.683872885,4480.062295351,JALAN BESAR,PAP,352000,413894
2015,10,1.311797847,103.87385249,381113.0,CENTRAL REGION,KALLANG,KAMPONG BUGIS,113,LOR 3 GEYLANG,4 ROOM,MODEL A,13,15,104,1989,73,Kallang MRT Station,276.554534112,4054.557624545,JALAN BESAR,PAP,550000,646709
2015,10,1.311797847,103.87385249,381113.0,CENTRAL REGION,KALLANG,KAMPONG BUGIS,113,LOR 3 GEYLANG,4 ROOM,MODEL A,1,3,105,1989,73,Kallang MRT Station,276.554534112,4054.557624545,JALAN BESAR,PAP,530000,623192
2015,10,1.316338073,103.848468484,210039.0,CENTRAL REGION,KALLANG,KAMPONG JAVA,39,CAMBRIDGE RD,5 ROOM,IMPROVED,13,15,120,1997,81,Novena MRT Station,687.59707564,3699.796645267,TANJONG PAGAR,PAP,665000,781930
