year,town,avg_resale_price,median_resale_price,total_transactions,avg_floor_area,avg_remaining_lease,avg_mrt_distance,avg_cbd_distance
1994,HOUGANG,197033.9453425712,175000.0,1299,101.18860662047729,90.08314087759815,751.233140055437,10237.445785159645
1994,JURONG EAST,171586.61889250815,150000.0,921,96.38219326818675,87.48534201954398,873.3383891652987,14025.534938661294
1994,JURONG WEST,158224.01382488478,155000.0,1736,96.36290322580645,87.5823732718894,889.0804118378355,17016.51822092524
1994,KALLANG/WHAMPOA,159641.83454987835,113500.0,822,83.29075425790754,82.97810218978103,499.05904987102963,4441.017211747305
1994,LIM CHU KANG,53687.5,55000.0,8,66.75,85.0,5471.18280593651,22405.555056502148
1994,MARINE PARADE,199333.32417582418,160000.0,364,83.96428571428571,80.37637362637362,1891.1354183015953,7188.943511134186
1994,PASIR RIS,257596.58634538154,235000.0,498,119.33935742971887,94.17670682730923,940.3915582890062,15121.952892137642
1994,QUEENSTOWN,101354.05068637803,87000.0,947,64.05807814149948,77.75290390707498,499.97301132138705,6679.521577895389
1994,SENGKANG,73000.0,72000.0,7,71.28571428571429,85.0,,
1994,SERANGOON,200694.85714285713,180000.0,665,97.02706766917294,90.84511278195488,806.8081791781146,8515.294027498801
1994,TAMPINES,205908.48037974685,188000.0,3160,103.78037974683544,90.97246835443038,622.9440160701845,12992.613484377676
1994,TOA PAYOH,148795.95593869733,106500.0,1044,80.99137931034483,80.96360153256705,666.071075971314,6024.265668036869
1994,WOODLANDS,136473.59842519686,120500.0,508,94.24212598425197,87.21456692913385,851.9979304231688,19206.960537842333
1994,YISHUN,180120.67322033897,159500.0,2950,97.69762711864406,91.50542372881355,710.4300365954971,15986.532128776125
1995,ANG MO KIO,167979.3172774869,138000.0,1910,79.61884816753927,83.45602094240837,615.0163293549507,9830.113510623392
1995,BEDOK,194232.38734776725,168000.0,2956,87.08119079837618,84.60081190798377,750.8185105161951,9982.295061196664
1995,BISHAN,350440.89460784313,340000.0,816,108.80147058823529,91.79289215686275,613.7533232339409,7652.857494382905
1995,BUKIT BATOK,193672.12780421483,168000.0,1471,92.27192386131883,89.40244731475187,587.3278029494804,13758.34078328169
1995,BUKIT MERAH,182045.730378578,137000.0,1083,76.94459833795014,80.67313019390582,725.8928400731497,3434.917159757382
1995,BUKIT PANJANG,216604.0035335689,198900.0,566,104.03180212014134,92.12720848056537,1041.6673610423093,13821.010165405012
1995,BUKIT TIMAH,365994.09411764704,385000.0,85,114.72941176470589,88.24705882352941,368.9248966002753,9315.145817440467
1995,CENTRAL AREA,166080.51821862347,151000.0,247,67.52631578947368,83.05263157894737,278.19638430481433,1855.9235035015824
1995,CHOA CHU KANG,254074.06036217304,232000.0,497,111.45271629778672,91.64989939637827,769.549535011282,15607.633314946554
1995,CLEMENTI,189938.78811881188,147250.0,1010,82.6980198019802,83.66336633663366,752.086476278678,10153.97766199724
1995,GEYLANG,199440.63931104357,174000.0,987,84.97669706180345,83.07294832826747,464.20428270988884,6419.263669923331
1995,HOUGANG,244235.28509406658,223000.0,1382,102.33212735166425,89.76338639652677,736.1907785638465,10370.053150128293
1995,JURONG EAST,205871.22673031027,187000.0,838,96.0453460620525,86.44391408114558,866.6491712595664,14011.444236881398
1995,JURONG WEST,197326.2618556701,195000.0,1940,98.17319587628866,87.75103092783505,900.385443642665,17187.79519873972
1995,KALLANG/WHAMPOA,201504.6400996264,148000.0,803,84.46575342465754,82.6027397260274,487.71175046143907,4377.288208804088
1995,LIM CHU KANG,71333.33333333333,63000.0,6,67.0,84.0,5471.18280593651,22405.55505650215
1995,MARINE PARADE,249916.72727272726,202750.0,352,83.79545454545455,79.40056818181819,1891.5385450091228,7196.434739378161
1995,PASIR RIS,298730.9698630137,265000.0,730,116.94246575342466,93.54931506849314,915.101036857712,15158.835598282401
1995,QUEENSTOWN,128266.17421602788,115000.0,861,64.36236933797909,76.79326364692218,491.96957278094766,6644.076552356697
1995,SEMBAWANG,84250.0,86000.0,4,64.0,79.0,833.9339431332859,17801.01533333687
1995,SENGKANG,117100.0,94500.0,10,77.4,84.0,,
1995,SERANGOON,236592.39863013697,220000.0,730,95.82739726027397,89.74383561643836,854.2337103485621,8567.63962251991
1995,TAMPINES,244776.53713246438,235000.0,3299,101.509245225826,89.9296756592907,617.0518393151505,13027.003194171237
1995,TOA PAYOH,179883.37536656891,137000.0,1023,79.64809384164222,80.01466275659824,657.7257061090504,6034.924200366535
1995,WOODLANDS,177103.9837398374,153000.0,615,95.66666666666667,86.60650406504065,835.748293844764,19180.808913911416
1995,YISHUN,218269.13657105606,188000.0,3068,97.40449804432855,90.54595827900913,710.240178202951,16031.810246496572
1996,ANG MO KIO,232081.149872989,198000.0,2362,79.49576629974598,82.72777307366638,622.1106295380683,9789.809472236077
1996,BEDOK,257841.93366363886,221500.0,3633,86.01568951279934,83.48142031379025,758.8904306607456,10039.350871125982
1996,BISHAN,433575.59016393445,430000.0,1464,108.67896174863388,91.85314207650273,734.8932759076956,7866.2588978531285
1996,BUKIT BATOK,249749.08791773778,195000.0,1945,89.1357326478149,88.50334190231362,603.1524691922173,13749.916363564707
1996,BUKIT MERAH,239804.99922600618,192000.0,1292,76.14473684210526,79.60990712074303,719.1960594606971,3506.5904076925162
1996,BUKIT PANJANG,262769.56844547566,234750.0,862,97.92227378190255,91.07424593967518,1033.734787291439,13815.702807539703
1996,BUKIT TIMAH,428288.63636363635,419500.0,132,109.37878787878788,87.41666666666667,356.9976192848694,9338.154108470588
1996,CENTRAL AREA,204160.32786885247,200000.0,305,66.85245901639344,82.12459016393443,292.9853835417337,1796.2660115862334
1996,CHOA CHU KANG,315228.954601227,312000.0,815,107.17055214723926,92.19509202453987,735.0869718595774,15864.657335964035
1996,CLEMENTI,259299.58047292143,207000.0,1311,82.80167810831426,82.65522501906942,753.2725519478182,10139.34591064628
1996,GEYLANG,246978.08383233534,205000.0,1336,81.69236526946108,81.92889221556887,458.05583064321803,6371.350861288914
1996,HOUGANG,321574.76240079367,295000.0,2016,102.09424603174604,89.70337301587301,700.4612401660679,10471.520455431966
1996,JURONG EAST,266728.6506639428,230000.0,979,94.3779366700715,85.48621041879468,866.6834316355989,13996.236142124179
1996,JURONG WEST,262013.96647509577,253000.0,2088,97.602969348659,86.90756704980843,888.1469602580507,17218.410912880525
1996,KALLANG/WHAMPOA,255904.5551142006,198000.0,1007,82.66732869910625,81.37735849056604,485.9567548630441,4418.499637308523
1996,LIM CHU KANG,100428.57142857143,88000.0,7,68.42857142857143,83.0,5471.18280593651,22405.55505650215
1996,MARINE PARADE,331636.0272108844,290000.0,441,84.58049886621315,78.38321995464852,1889.7020133942144,7207.3912824621975
1996,PASIR RIS,397115.8337628866,370000.0,776,115.73453608247422,92.76417525773196,940.0583107641381,15226.923668825284
1996,QUEENSTOWN,179100.64058469475,158000.0,1163,64.21410146173689,75.72312983662941,491.98648137064356,6645.925886035818
1996,SEMBAWANG,95333.33333333333,95000.0,3,64.0,78.0,833.9339431332859,17801.01533333687
1996,SENGKANG,171307.6923076923,178000.0,13,81.84615384615384,83.0,,
1996,SERANGOON,334070.5824977211,310000.0,1097,99.93983591613491,90.0154968094804,1093.1211701596696,8947.389426479946
1996,TAMPINES,327782.1733581494,313000.0,3761,99.93060356288221,88.86679074714172,617.0352678704642,13029.986562955915
1996,TOA PAYOH,235206.60096153847,190000.0,1248,78.26041666666667,78.71634615384616,655.2591935886861,6031.075316178851
1996,WOODLANDS,219495.27538883805,190000.0,1093,88.15096065873742,85.58737419945105,843.627505154956,19155.402432254792
1996,YISHUN,279054.774535809,249500.0,3770,95.1023872679045,89.68753315649867,699.5280134081803,15996.064971102891
1997,ANG MO KIO,270858.39372246695,243250.0,1816,83.75991189427313,81.73623348017621,613.260628067314,9740.453313339756
1997,BEDOK,300026.9699505515,279000.0,2629,91.52187143400532,83.41650817801445,767.9174189714978,9935.9429698751
1997,BISHAN,431572.480861244,421500.0,1254,107.60207336523126,90.58931419457736,713.9049822367285,7799.857891924158
1997,BUKIT BATOK,264597.74871531344,240000.0,1946,90.91109969167523,87.58581706063721,592.1058748902113,13741.816138016986
1997,BUKIT MERAH,270254.79798994976,215000.0,995,77.37587939698493,78.87738693467337,712.7112664534133,3472.709873813017
1997,BUKIT PANJANG,291176.42191780824,270000.0,730,103.42876712328767,90.14383561643835,1057.5866190272288,13828.879156655099
1997,BUKIT TIMAH,492404.1095890411,510000.0,73,119.67123287671232,88.89041095890411,378.2683851671748,10118.65172209188
1997,CENTRAL AREA,234954.7888446215,225000.0,251,67.85657370517929,81.31075697211155,301.67040825246687,1803.935161257365
1997,CHOA CHU KANG,350921.5716302047,330000.0,1417,111.94213126323218,92.63514467184191,629.9857533393856,16025.912649147125
1997,CLEMENTI,282730.49436392915,243000.0,1242,84.6304347826087,81.54428341384863,735.8765885136808,10100.888621455158
1997,GEYLANG,281432.1856287425,261500.0,1002,85.80938123752495,81.53293413173652,461.07829380254327,6389.978873563576
1997,HOUGANG,336349.33648293966,315000.0,1905,103.0981627296588,89.04566929133858,682.6842260819332,10555.670991676496
1997,JURONG EAST,289103.488,271500.0,1000,96.755,84.661,842.3768149674864,14041.32279618341
1997,JURONG WEST,257057.98125585754,260250.0,2134,94.28209934395501,84.89315838800376,882.484534817612,17062.652034737883
1997,KALLANG/WHAMPOA,284181.0722222222,230000.0,900,85.00777777777778,80.86,496.23008354246815,4378.111830394442
1997,LIM CHU KANG,101875.0,88500.0,8,66.375,82.0,5471.18280593651,22405.555056502148
1997,MARINE PARADE,350525.1073446328,311500.0,354,85.44632768361582,77.40677966101696,1884.92906070509,7197.699185051024
1997,PASIR RIS,459657.71155378484,440000.0,1255,124.90517928286853,92.97768924302788,850.8154956718057,15063.387053800998
1997,QUEENSTOWN,215021.85664739885,190000.0,865,66.5757225433526,74.92023121387284,484.8084542936202,6624.071190036836
1997,SEMBAWANG,126000.0,126000.0,2,64.0,77.0,833.9339431332859,17801.01533333687
1997,SENGKANG,172777.77777777778,165000.0,9,73.22222222222223,82.0,,
1997,SERANGOON,370331.3266239707,340000.0,1093,106.38883806038426,89.6971637694419,1131.1498013781709,9036.377727900044
1997,TAMPINES,348114.95290185354,341888.0,3291,102.80401093892434,88.24187177149803,618.4281321230261,13082.801838144162
1997,TOA PAYOH,286412.9833479404,230000.0,1141,84.81945661700263,79.46888694127958,631.4970876483793,6060.098120030876
1997,WOODLANDS,243851.30755711775,230000.0,1138,91.52460456942003,86.32513181019333,738.5006051280795,18989.539356938145
1997,YISHUN,292103.0468419462,269000.0,3309,96.37715321849501,88.72378362042913,702.3519513564531,15978.705765797044
1998,ANG MO KIO,214065.82938230384,182000.0,2995,81.96460767946577,80.61302170283807,626.2393064241435,9766.030237526726
1998,BEDOK,246321.8649382716,228000.0,4050,90.87975308641975,82.44641975308642,757.1617813464251,9938.128609964973
1998,BISHAN,366413.6954915004,362000.0,1353,106.83074648928307,89.20916481892091,694.5623920878012,7751.080319287044
1998,BUKIT BATOK,217224.89812409814,187300.0,3465,90.73795093795094,86.46320346320347,613.5501685232165,13726.725464103902
1998,BUKIT MERAH,223749.0596153846,174000.0,1560,77.44551282051282,78.3025641025641,708.9425296607461,3485.449529646625
1998,BUKIT PANJANG,242439.20616883118,229000.0,1232,102.4659090909091,89.10714285714286,1057.1285435081265,13797.3381727679
1998,BUKIT TIMAH,364347.5294117647,352000.0,187,109.77540106951872,85.16042780748663,357.2651399870372,9283.224712046394
1998,CENTRAL AREA,198137.13245033112,185000.0,302,68.2748344370861,79.9271523178808,273.2693064707205,1797.772452424365
1998,CHOA CHU KANG,311251.10493827163,285000.0,1782,113.95005611672278,91.2368125701459,667.6962203335539,16012.960097746361
1998,CLEMENTI,230892.8383233533,190000.0,1837,84.33260751224823,80.58845944474687,731.4912805958667,10126.812144430705
1998,GEYLANG,224779.0078125,200500.0,1536,83.37760416666667,80.06770833333333,452.4410244358161,6338.154770877404
1998,HOUGANG,257770.39928871646,242000.0,3093,97.07694794697704,86.97801487229228,727.3773481702302,10421.864787300841
1998,JURONG EAST,229187.01464307503,220000.0,1639,93.92129347162904,83.81208053691275,844.7605818064208,13993.566860345916
1998,JURONG WEST,233822.99402730376,235000.0,3516,100.5193401592719,85.91524459613197,867.5367095800043,17341.52382111113
1998,KALLANG/WHAMPOA,226454.68590272052,172000.0,1213,81.3083264633141,79.29760923330585,462.72795766410877,4375.52266891391
1998,LIM CHU KANG,82136.36363636363,85000.0,11,66.45454545454545,81.0,5471.18280593651,22405.555056502148
1998,MARINE PARADE,283981.58744394616,244000.0,446,84.63004484304933,76.40134529147981,1893.252990013277,7175.793471687878
1998,PASIR RIS,384071.5857400722,377000.0,3324,126.52436823104694,93.10709987966305,1080.2913265831185,15220.603151118294
1998,QUEENSTOWN,175636.46104815864,150000.0,1412,67.01983002832861,74.04745042492918,495.9624098735261,6607.959063778387
1998,SEMBAWANG,93500.0,93500.0,2,64.0,76.0,833.9339431332859,17801.01533333687
1998,SENGKANG,133186.66666666666,125000.0,15,71.93333333333334,81.0,,
1998,SERANGOON,287806.9676190476,263800.0,1575,99.17777777777778,87.78793650793651,1029.8491722056951,8867.29187162839
1998,TAMPINES,303990.4462109168,292000.0,5661,105.41494435612083,88.39657304363186,612.4860339393178,13270.266267444305
1998,TOA PAYOH,239814.9165085389,173000.0,1581,85.08791903858318,78.7482605945604,644.6590303192256,6032.65755687053
1998,WOODLANDS,223343.48387096773,193000.0,2077,99.01636976408281,87.9480019258546,716.5955319838245,18904.290888622174
1998,YISHUN,236231.16956604857,220000.0,5231,95.02160198814758,87.48996367807302,698.0991188214603,16043.342138408121
1999,ANG MO KIO,199130.71299270072,170000.0,3425,80.73547445255474,79.79386861313868,631.0509160591561,9770.361142277992
1999,BEDOK,224709.16236003445,208000.0,4644,88.60723514211887,81.1156330749354,765.2492963793308,9975.47292113264
1999,BISHAN,339826.7485455721,337000.0,1547,106.30252100840336,88.0917905623788,697.7194171591374,7772.053239494457
1999,BUKIT BATOK,214160.28187919463,200500.0,2533,93.69364390051322,85.69719699960521,613.7416216344957,13762.123149613508
1999,BUKIT MERAH,217984.77049180327,163800.0,1891,78.98360655737704,77.77472236911687,732.9906956126318,3483.3042407716525
1999,BUKIT PANJANG,231241.4461152882,217000.0,1197,103.66165413533835,88.10442773600668,1061.050623269812,13818.211434674797
1999,BUKIT TIMAH,353597.9057591623,380000.0,191,113.3717277486911,84.27225130890052,361.2169749183545,9301.863100618426
1999,CENTRAL AREA,189630.94680851063,174000.0,376,69.84042553191489,79.02127659574468,289.2754746275641,1846.6918884923025
1999,CHOA CHU KANG,317969.0447227191,316000.0,3354,119.88252832438879,92.72987477638641,587.5177448707059,16531.30716134097
1999,CLEMENTI,214043.76625386998,178000.0,1938,83.27863777089783,79.5515995872033,755.2029281219578,10115.337993248155
1999,GEYLANG,205264.04157782515,176750.0,1876,82.66471215351812,78.65991471215352,450.9174122600366,6284.672301087418
1999,HOUGANG,252649.48913376188,238000.0,3267,98.73431282522192,85.72574227119682,725.2632373848556,10366.450704377528
1999,JURONG EAST,215360.05407124682,205000.0,1572,95.65966921119593,82.61959287531806,870.007589147735,14005.83523850582
1999,JURONG WEST,222821.20855994325,220000.0,4229,102.92220383069284,86.4937337432017,893.6482304631983,17380.089357988534
1999,KALLANG/WHAMPOA,223312.8552803129,168000.0,1534,83.92698826597132,78.80312907431552,482.1598423562479,4404.217167681918
1999,MARINE PARADE,271161.8275862069,253000.0,464,84.58620689655173,75.39008620689656,1888.2027112247672,7190.581195995511
1999,PASIR RIS,365109.08357142855,356000.0,4200,126.55333333333333,93.2547619047619,1078.5584182651753,14934.986828877216
1999,QUEENSTOWN,182960.54921700223,138000.0,1788,70.33780760626398,74.50838926174497,476.39239344224546,6504.407479550513
1999,SEMBAWANG,71800.0,68000.0,5,64.0,75.0,833.9339431332859,17801.01533333687
1999,SENGKANG,134608.69565217392,125000.0,23,76.95652173913044,80.0,,
1999,SERANGOON,263919.8787878788,241000.0,1749,98.05431675242995,86.4442538593482,1006.7730382381573,8812.519151716637
1999,TAMPINES,301219.5504947385,286000.0,6367,108.47589131459085,88.55033767865557,641.0622332515014,13305.01014459511
1999,TOA PAYOH,223850.71952479339,174000.0,1936,82.79235537190083,77.20454545454545,648.3623816645063,6031.87281124512
1999,WOODLANDS,266302.358322325,252000.0,3028,116.57364597093792,90.19914134742405,694.0370310996583,18823.66327254879
1999,YISHUN,222184.0090361446,213650.0,4648,95.04754733218589,86.67663511187608,699.3320027178336,16083.15491217135
2000,ANG MO KIO,213814.8674225905,175000.0,2293,81.95551679023114,79.08111644134321,620.6623528528572,9779.796600303627
2000,BEDOK,243906.91100076394,218000.0,2618,89.28686019862491,81.21122994652407,731.8631687468014,9871.719100396354
2000,BISHAN,347151.14375,342750.0,800,102.82875,86.8325,659.5688452095083,7718.808586495472
2000,BUKIT BATOK,211376.1576738609,180000.0,1668,88.84172661870504,85.08273381294964,600.7373654389921,13729.096826154437
2000,BUKIT MERAH,241312.88659793814,179000.0,1261,80.9452815226011,78.04203013481364,695.9626916348682,3466.90079838329
2000,BUKIT PANJANG,219281.94306569343,218000.0,685,96.84233576642336,87.15620437956204,1056.0583380575997,13811.985854235052
2000,BUKIT TIMAH,361493.625,352400.0,96,107.53125,81.91666666666667,328.730788749354,8877.094736679985
2000,CENTRAL AREA,215250.49019607843,198000.0,204,73.24019607843137,78.1078431372549,281.240356509704,1820.80326750096
2000,CHOA CHU KANG,320427.5540184453,292000.0,1518,115.88142292490119,91.7931488801054,541.7723996083405,16511.428855844006
2000,CLEMENTI,219473.9439688716,178000.0,1285,81.7976653696498,78.57120622568094,751.9148239824789,10131.772265873084
2000,GEYLANG,204396.51153846155,170000.0,1040,79.52307692307693,77.35865384615384,445.22292879521484,6263.296993345202
2000,HOUGANG,262663.85963060684,245000.0,1895,97.00949868073879,85.4353562005277,714.1968339284481,10404.420820048623
2000,JURONG EAST,218604.9417879418,190500.0,962,91.61538461538461,81.78898128898129,814.4634821314447,14045.684212206956
2000,JURONG WEST,237224.11573720397,229000.0,2618,102.82696715049656,87.01680672268908,951.6947717702293,17269.937514032157
2000,KALLANG/WHAMPOA,232712.4862788145,176000.0,911,82.64873765093304,77.8364434687157,472.65371299962715,4402.452709690583
2000,MARINE PARADE,292128.365448505,272000.0,301,84.94352159468438,74.3421926910299,1865.3710013459386,7249.990532464501
2000,PASIR RIS,369804.7878921785,364000.0,2263,122.34732655766682,93.19222271321254,1211.316880944351,14558.891408259253
2000,QUEENSTOWN,214181.6340160285,157000.0,1123,74.31611754229742,74.93944790739091,486.91569591933705,6480.337961932866
2000,SENGKANG,155376.0,160004.0,8,85.75,79.0,,
2000,SERANGOON,266348.1970720721,243000.0,888,94.83445945945945,85.25,936.4625303948297,8715.945158278617
2000,TAMPINES,306368.1064543169,293000.0,3579,104.43978765018161,88.30818664431405,625.8026013835236,13445.78117232667
2000,TOA PAYOH,248667.6918429003,186000.0,1324,84.19864048338368,77.46148036253777,601.6767386961225,6032.809341978697
2000,WOODLANDS,279373.16011235956,263500.0,2492,114.85072231139647,91.28812199036918,638.4993427195982,18697.65079202019
2000,YISHUN,216838.77293729372,194500.0,3030,91.26897689768977,85.4059405940594,672.597563808098,16060.046250799478
2001,ANG MO KIO,195019.32900834107,160000.0,2158,81.0032437442076,78.06441149212233,618.6842701888021,9784.636747609024
2001,BEDOK,226076.6350136772,200000.0,2559,89.98241500586167,80.2966002344666,723.9086719381833,9891.92841745465
2001,BISHAN,322485.4168674699,320000.0,830,102.44216867469879,85.91927710843373,686.4340601583624,7757.747990633521
2001,BUKIT BATOK,224272.05337904015,208000.0,2042,95.60235063663076,86.23702252693438,627.5142080547702,13614.264255872065
2001,BUKIT MERAH,226107.78301886792,165250.0,1272,80.89858490566037,77.80896226415095,674.4178374005356,3554.5662195903014
2001,BUKIT PANJANG,217206.6583493282,206750.0,1042,101.65259117082533,88.94145873320538,1051.5840417499783,13954.830227022432
2001,BUKIT TIMAH,339864.44444444444,318500.0,90,106.33333333333333,81.8,342.27918548125945,9152.246458835627
2001,CENTRAL AREA,195646.20883534136,182500.0,249,71.13253012048193,77.39357429718875,283.38907996446216,1729.3617354404091
2001,CHOA CHU KANG,280412.46778711485,257000.0,1785,114.31036414565827,91.19439775910364,535.8537664781927,16412.35402230202
2001,CLEMENTI,208636.53826311263,179000.0,1163,83.47549441100603,77.53912295786759,745.6022224844004,10142.403547066288
2001,GEYLANG,199387.43391066545,169000.0,1097,81.9425706472197,77.27985414767548,439.92983404502763,6278.924745922418
2001,HOUGANG,250642.22493461202,246000.0,2294,98.59328683522232,87.01307759372276,769.1881162087229,10531.077353186643
2001,JURONG EAST,202118.16784869976,184000.0,846,93.24231678486997,80.63829787234043,844.4710572574812,14016.298438768483
2001,JURONG WEST,217890.65867800542,208000.0,2587,104.03517587939699,86.41399304213374,893.4873730386194,17013.8743292205
2001,KALLANG/WHAMPOA,219362.74434611603,171000.0,1017,84.07866273353,77.50049164208457,469.8804586219482,4357.446181368616
2001,MARINE PARADE,282042.4561403509,242000.0,285,85.27719298245614,73.42456140350878,1889.3381014587496,7199.435651764567
2001,PASIR RIS,345899.46626506024,340000.0,1660,123.92048192771084,91.55783132530121,1171.5429361411864,14719.127224360513
2001,QUEENSTOWN,196915.24820143884,143000.0,1112,73.46312949640287,73.86241007194245,478.343491111526,6483.360216799172
2001,SERANGOON,265503.8645920942,253000.0,1189,99.67199327165686,87.4533221194281,1243.1911398588256,9148.860540642016
2001,TAMPINES,293687.2445114077,272000.0,4646,106.39216530348688,88.83964700817909,782.630217878353,13200.808963798368
2001,TOA PAYOH,238726.23739130434,178000.0,1150,83.87739130434782,77.12173913043478,660.5708280466197,5989.0237827806495
2001,WOODLANDS,249102.3637996856,225000.0,4453,109.82214237592635,92.5854480125758,556.1738076660442,18544.752361785846
2001,YISHUN,203577.84816132858,190000.0,2529,93.80268880980624,84.52589956504548,689.9249943990233,16047.356820054534
2002,ANG MO KIO,193329.1947835738,164250.0,1802,82.27913429522752,77.24195338512763,629.9343205444796,9777.077734930956
2002,BEDOK,215730.9575782537,190000.0,2428,89.20881383855024,79.12067545304778,748.5372883478725,9903.059737707852
2002,BISHAN,321084.0036764706,321250.0,816,101.82475490196079,86.1593137254902,681.4226984250229,7822.890283668287
2002,BUKIT BATOK,226720.44572748267,213000.0,1732,96.44572748267899,86.2823325635104,720.356740424075,13408.37352127661
2002,BUKIT MERAH,221542.98285714287,170000.0,1050,80.02285714285715,76.03809523809524,702.8065057468297,3523.8358903655517
2002,BUKIT PANJANG,223833.96293176073,206000.0,1187,106.40522325189553,90.68913226621736,1025.4131186886395,14268.998109557895
2002,BUKIT TIMAH,319978.1609195402,300000.0,87,104.91954022988506,80.28735632183908,326.1053930330171,9015.375714462136
2002,CENTRAL AREA,200722.53125,189900.0,192,70.05729166666667,75.75520833333333,288.07549117486974,1790.1705055142545
2002,CHOA CHU KANG,266588.43876567023,239000.0,2074,113.72179363548697,91.44551591128254,581.9252517613442,16295.092708396924
2002,CLEMENTI,201917.2629834254,170000.0,905,82.43093922651934,76.75469613259669,760.6628376658921,10145.994198749075
2002,GEYLANG,194733.5889872173,167000.0,1017,81.69321533923303,76.61946902654867,444.6006029048846,6236.36589652158
2002,HOUGANG,246511.2452355268,241000.0,2781,101.15030564545128,87.49730312837109,864.4932433836333,10376.47849690322
2002,JURONG EAST,236877.77741407527,225250.0,1222,99.62520458265139,85.37479541734861,840.7147833843433,13707.082954725303
2002,JURONG WEST,212360.89205702647,203000.0,2455,104.52586558044807,86.3674134419552,824.2188142076203,17223.127235003223
2002,KALLANG/WHAMPOA,212036.91485148514,165000.0,1010,82.39504950495049,77.23366336633663,520.177882725262,4424.306914111946
2002,MARINE PARADE,271656.3484848485,243750.0,264,84.90530303030303,72.39015151515152,1883.593045468685,7198.821734322417
2002,PASIR RIS,325153.75340599456,320000.0,1468,123.01362397820164,90.07765667574932,1159.0978621367062,14849.935677557227
2002,QUEENSTOWN,193884.07464028776,145000.0,1112,71.74280575539568,72.74190647482014,474.5961340365528,6497.026322338905
2002,SEMBAWANG,253621.49056603774,224500.0,159,108.66666666666667,95.56603773584905,404.9616653676329,18323.44262392039
2002,SENGKANG,242074.07407407407,223000.0,27,98.81481481481481,95.92592592592592,832.3196904767151,13115.885348138618
2002,SERANGOON,245508.5316062176,230000.0,965,98.23523316062176,85.58756476683938,1189.931439684921,9068.813997785383
2002,TAMPINES,273311.6870860927,255000.0,3624,104.49751655629139,86.55242825607064,762.2025650385419,13165.81387154339
2002,TOA PAYOH,241681.73045078196,185500.0,1087,85.04783808647655,77.23091076356945,699.5096679651608,6019.618262019529
2002,WOODLANDS,234363.20061291844,212900.0,4242,108.61645450259311,91.81518151815182,620.0623618207574,18586.65553679271
2002,YISHUN,186252.23076923078,162000.0,2392,91.58695652173913,83.52884615384616,699.2712395425381,16072.7941578001
2003,ANG MO KIO,199787.00842514582,180000.0,1543,80.94880103694102,75.99675955930006,622.3875148699229,9807.008842969697
2003,BEDOK,216264.23532414497,195000.0,1959,86.19040326697295,77.5701888718734,758.6756308733458,9973.431005857206
2003,BISHAN,312613.05484460696,310000.0,547,102.89945155393053,84.79707495429616,683.7535166881145,7859.4767842153105
2003,BUKIT BATOK,216897.30474934037,189500.0,1516,91.65567282321899,83.9254617414248,675.909827459834,13512.702736729541
2003,BUKIT MERAH,223724.43570669502,186000.0,941,78.89585547290118,75.0807651434644,713.8296959309706,3492.60078627075
2003,BUKIT PANJANG,230802.4773489933,217000.0,1192,104.54614093959732,90.28187919463087,840.8702405373633,14293.1433375424
2003,BUKIT TIMAH,293184.05797101447,288000.0,69,98.46376811594203,79.2463768115942,337.74651527567175,8970.104941847354
2003,CENTRAL AREA,219621.6174863388,210000.0,183,70.78142076502732,75.50273224043715,278.342750929901,1737.8909700842382
2003,CHOA CHU KANG,256766.7603946441,243000.0,1419,110.19802677942212,90.94432699083862,724.200317250942,16439.638673438134
2003,CLEMENTI,211201.945041816,188000.0,837,81.39545997610514,75.4778972520908,735.3533570852967,10118.502769591165
2003,GEYLANG,194114.28746928746,170000.0,814,79.31941031941032,74.71007371007371,438.857553021213,6235.243298921484
2003,HOUGANG,237128.63503222028,235000.0,1707,97.69244288224957,85.52079671939075,860.3444334177672,10443.93136673476
2003,JURONG EAST,245804.438,240000.0,1000,101.046,84.25,842.5816363747895,13781.723240450774
2003,JURONG WEST,203807.58835978835,200000.0,1890,97.85079365079365,83.11481481481482,815.7073336325749,17051.65972888388
2003,KALLANG/WHAMPOA,223236.3891509434,185000.0,848,81.8879716981132,76.82193396226415,481.26265344168814,4351.211944271899
2003,MARINE PARADE,266733.49583333335,244000.0,240,82.06666666666666,71.39583333333333,1891.068921137852,7188.830188434291
2003,PASIR RIS,313562.6647465438,307000.0,868,121.8594470046083,88.97235023041475,1131.7971412229972,14895.844502698117
2003,QUEENSTOWN,196649.10520722636,162000.0,941,70.16471838469712,71.12752391073326,492.70503967424736,6519.63323041772
2003,SEMBAWANG,255444.60416666666,230500.0,480,108.46041666666666,94.79583333333333,455.4740748139458,18359.353073249535
2003,SENGKANG,277219.5625,255000.0,544,107.91360294117646,94.98161764705883,747.3624329204947,12868.853238902298
2003,SERANGOON,249393.1258457375,228000.0,739,97.22733423545331,84.35994587280108,989.0837589583593,8788.632054969195
2003,TAMPINES,266653.9892294946,256000.0,2414,101.8318144159072,84.496685998343,674.7882401046015,13233.51779512477
2003,TOA PAYOH,228532.07238883144,190000.0,967,81.14891416752843,74.04550155118925,636.4130228703691,6010.366635047933
2003,WOODLANDS,233352.95196250733,222694.0,3414,105.54393673110721,90.38224956063269,613.548443947006,18409.018280807086
