SORA Value Date,Month,Day,Date,SORA Publication Date,Compound SORA - 3 month
2020,May,11,11-May-2020,12-May-20,0.4562
2020,May,12,12-May-2020,13-May-20,0.4481
2020,May,13,13-May-2020,14-May-20,0.4383
2020,May,14,14-May-2020,15-May-20,0.4267
2020,May,15,15-May-2020,18-May-20,0.393
2020,May,18,18-May-2020,19-May-20,0.3806
2020,May,19,19-May-2020,20-May-20,0.3687
2020,May,20,20-May-2020,21-May-20,0.3619
2020,May,21,21-May-2020,22-May-20,0.3542
2020,May,22,22-May-2020,26-May-20,0.3185
2020,May,26,26-May-2020,27-May-20,0.3092
2020,May,27,27-May-2020,28-May-20,0.2996
2020,May,28,28-May-2020,29-May-20,0.2866
2020,May,29,29-May-2020,1-Jun-20,0.2707
2020,Jun,01,01-Jun-2020,2-Jun-20,0.2576
2020,Jun,02,02-Jun-2020,3-Jun-20,0.2488
2020,Jun,03,03-Jun-2020,4-Jun-20,0.2424
2020,Jun,04,04-Jun-2020,5-Jun-20,0.2371
2020,Jun,05,05-Jun-2020,8-Jun-20,0.2179
2020,Jun,08,08-Jun-2020,9-Jun-20,0.211
2020,Jun,09,09-Jun-2020,10-Jun-20,0.2037
2020,Jun,10,10-Jun-2020,11-Jun-20,0.1977
2020,Jun,11,11-Jun-2020,12-Jun-20,0.1945
2020,Jun,12,12-Jun-2020,15-Jun-20,0.1816
2020,Jun,15,15-Jun-2020,16-Jun-20,0.1773
2020,Jun,16,16-Jun-2020,17-Jun-20,0.1743
2020,Jun,17,17-Jun-2020,18-Jun-20,0.1687
2020,Jun,18,18-Jun-2020,19-Jun-20,0.1642
2020,Jun,19,19-Jun-2020,22-Jun-20,0.1516
2020,Jun,22,22-Jun-2020,23-Jun-20,0.1475
2020,Jun,23,23-Jun-2020,24-Jun-20,0.1455
2020,Jun,24,24-Jun-2020,25-Jun-20,0.1442
2020,Jun,25,25-Jun-2020,26-Jun-20,0.1439
2020,Jun,26,26-Jun-2020,29-Jun-20,0.1431
2020,Jun,29,29-Jun-2020,30-Jun-20,0.143
2020,Jun,30,30-Jun-2020,1-Jul-20,0.1411
2020,Jul,01,01-Jul-2020,2-Jul-20,0.1394
2020,Jul,02,02-Jul-2020,3-Jul-20,0.1375
2020,Jul,03,03-Jul-2020,6-Jul-20,0.1325
2020,Jul,06,06-Jul-2020,7-Jul-20,0.1304
2020,Jul,07,07-Jul-2020,8-Jul-20,0.126
2020,Jul,08,08-Jul-2020,9-Jul-20,0.1195
2020,Jul,09,09-Jul-2020,13-Jul-20,0.0929
2020,Jul,13,13-Jul-2020,14-Jul-20,0.0895
2020,Jul,14,14-Jul-2020,15-Jul-20,0.0854
2020,Jul,15,15-Jul-2020,16-Jul-20,0.0808
2020,Jul,16,16-Jul-2020,17-Jul-20,0.077
2020,Jul,17,17-Jul-2020,20-Jul-20,0.0712
2020,Jul,20,20-Jul-2020,21-Jul-20,0.0702
2020,Jul,21,21-Jul-2020,22-Jul-20,0.07
2020,Jul,22,22-Jul-2020,23-Jul-20,0.0696
2020,Jul,23,23-Jul-2020,24-Jul-20,0.0715
2020,Jul,24,24-Jul-2020,27-Jul-20,0.0778
2020,Jul,27,27-Jul-2020,28-Jul-20,0.0792
2020,Jul,28,28-Jul-2020,29-Jul-20,0.0809
2020,Jul,29,29-Jul-2020,30-Jul-20,0.0804
2020,Jul,30,30-Jul-2020,3-Aug-20,0.0811
2020,Aug,03,03-Aug-2020,4-Aug-20,0.0816
2020,Aug,04,04-Aug-2020,5-Aug-20,0.0817
2020,Aug,05,05-Aug-2020,6-Aug-20,0.0813
2020,Aug,06,06-Aug-2020,7-Aug-20,0.0814
2020,Aug,07,07-Aug-2020,11-Aug-20,0.0865
2020,Aug,11,11-Aug-2020,12-Aug-20,0.0869
2020,Aug,12,12-Aug-2020,13-Aug-20,0.0873
2020,Aug,13,13-Aug-2020,14-Aug-20,0.0879
2020,Aug,14,14-Aug-2020,17-Aug-20,0.0907
2020,Aug,17,17-Aug-2020,18-Aug-20,0.0916
2020,Aug,18,18-Aug-2020,19-Aug-20,0.0929
2020,Aug,19,19-Aug-2020,20-Aug-20,0.0942
2020,Aug,20,20-Aug-2020,21-Aug-20,0.0947
2020,Aug,21,21-Aug-2020,24-Aug-20,0.095
2020,Aug,24,24-Aug-2020,25-Aug-20,0.0952
2020,Aug,25,25-Aug-2020,26-Aug-20,0.0953
2020,Aug,26,26-Aug-2020,27-Aug-20,0.0948
2020,Aug,27,27-Aug-2020,28-Aug-20,0.0949
2020,Aug,28,28-Aug-2020,31-Aug-20,0.0975
2020,Aug,31,31-Aug-2020,1-Sep-20,0.0985
2020,Sep,01,01-Sep-2020,2-Sep-20,0.0992
2020,Sep,02,02-Sep-2020,3-Sep-20,0.0998
2020,Sep,03,03-Sep-2020,4-Sep-20,0.1002
2020,Sep,04,04-Sep-2020,7-Sep-20,0.1014
2020,Sep,07,07-Sep-2020,8-Sep-20,0.1016
2020,Sep,08,08-Sep-2020,9-Sep-20,0.1015
2020,Sep,09,09-Sep-2020,10-Sep-20,0.1019
2020,Sep,10,10-Sep-2020,11-Sep-20,0.1021
2020,Sep,11,11-Sep-2020,14-Sep-20,0.1035
2020,Sep,14,14-Sep-2020,15-Sep-20,0.1031
2020,Sep,15,15-Sep-2020,16-Sep-20,0.1024
2020,Sep,16,16-Sep-2020,17-Sep-20,0.1018
2020,Sep,17,17-Sep-2020,18-Sep-20,0.1015
2020,Sep,18,18-Sep-2020,21-Sep-20,0.1027
2020,Sep,21,21-Sep-2020,22-Sep-20,0.1033
2020,Sep,22,22-Sep-2020,23-Sep-20,0.1024
2020,Sep,23,23-Sep-2020,24-Sep-20,0.1023
2020,Sep,24,24-Sep-2020,25-Sep-20,0.1027
2020,Sep,25,25-Sep-2020,28-Sep-20,0.1008
2020,Sep,28,28-Sep-2020,29-Sep-20,0.1006
2020,Sep,29,29-Sep-2020,30-Sep-20,0.0997
2020,Sep,30,30-Sep-2020,1-Oct-20,0.0988
2020,Oct,01,01-Oct-2020,2-Oct-20,0.0982
2020,Oct,02,02-Oct-2020,5-Oct-20,0.0979
2020,Oct,05,05-Oct-2020,6-Oct-20,0.0984
2020,Oct,06,06-Oct-2020,7-Oct-20,0.0996
2020,Oct,07,07-Oct-2020,8-Oct-20,0.1017
2020,Oct,08,08-Oct-2020,9-Oct-20,0.1021
2020,Oct,09,09-Oct-2020,12-Oct-20,0.1088
2020,Oct,12,12-Oct-2020,13-Oct-20,0.1103
2020,Oct,13,13-Oct-2020,14-Oct-20,0.1112
2020,Oct,14,14-Oct-2020,15-Oct-20,0.1122
2020,Oct,15,15-Oct-2020,16-Oct-20,0.1139
2020,Oct,16,16-Oct-2020,19-Oct-20,0.1168
2020,Oct,19,19-Oct-2020,20-Oct-20,0.1175
2020,Oct,20,20-Oct-2020,21-Oct-20,0.1184
2020,Oct,21,21-Oct-2020,22-Oct-20,0.1187
2020,Oct,22,22-Oct-2020,23-Oct-20,0.1194
2020,Oct,23,23-Oct-2020,26-Oct-20,0.1149
2020,Oct,26,26-Oct-2020,27-Oct-20,0.113
2020,Oct,27,27-Oct-2020,28-Oct-20,0.1114
2020,Oct,28,28-Oct-2020,29-Oct-20,0.1099
2020,Oct,29,29-Oct-2020,30-Oct-20,0.1101
2020,Oct,30,30-Oct-2020,2-Nov-20,0.1167
2020,Nov,02,02-Nov-2020,3-Nov-20,0.1172
2020,Nov,03,03-Nov-2020,4-Nov-20,0.1168
2020,Nov,04,04-Nov-2020,5-Nov-20,0.1166
2020,Nov,05,05-Nov-2020,6-Nov-20,0.1167
2020,Nov,06,06-Nov-2020,9-Nov-20,0.1152
2020,Nov,09,09-Nov-2020,10-Nov-20,0.1146
2020,Nov,10,10-Nov-2020,11-Nov-20,0.1136
2020,Nov,11,11-Nov-2020,12-Nov-20,0.1137
2020,Nov,12,12-Nov-2020,13-Nov-20,0.1136
2020,Nov,13,13-Nov-2020,16-Nov-20,0.1134
2020,Nov,16,16-Nov-2020,17-Nov-20,0.1138
2020,Nov,17,17-Nov-2020,18-Nov-20,0.1137
2020,Nov,18,18-Nov-2020,19-Nov-20,0.113
2020,Nov,19,19-Nov-2020,20-Nov-20,0.1128
2020,Nov,20,20-Nov-2020,23-Nov-20,0.1139
2020,Nov,23,23-Nov-2020,24-Nov-20,0.114
2020,Nov,24,24-Nov-2020,25-Nov-20,0.1147
2020,Nov,25,25-Nov-2020,26-Nov-20,0.1153
2020,Nov,26,26-Nov-2020,27-Nov-20,0.1162
2020,Nov,27,27-Nov-2020,30-Nov-20,0.1171
2020,Nov,30,30-Nov-2020,1-Dec-20,0.116
2020,Dec,01,01-Dec-2020,2-Dec-20,0.1165
2020,Dec,02,02-Dec-2020,3-Dec-20,0.1176
2020,Dec,03,03-Dec-2020,4-Dec-20,0.1184
2020,Dec,04,04-Dec-2020,7-Dec-20,0.1181
2020,Dec,07,07-Dec-2020,8-Dec-20,0.1187
2020,Dec,08,08-Dec-2020,9-Dec-20,0.1195
2020,Dec,09,09-Dec-2020,10-Dec-20,0.1195
2020,Dec,10,10-Dec-2020,11-Dec-20,0.1197
2020,Dec,11,11-Dec-2020,14-Dec-20,0.1171
2020,Dec,14,14-Dec-2020,15-Dec-20,0.1173
2020,Dec,15,15-Dec-2020,16-Dec-20,0.1176
2020,Dec,16,16-Dec-2020,17-Dec-20,0.1183
2020,Dec,17,17-Dec-2020,18-Dec-20,0.1194
2020,Dec,18,18-Dec-2020,21-Dec-20,0.1193
2020,Dec,21,21-Dec-2020,22-Dec-20,0.119
2020,Dec,22,22-Dec-2020,23-Dec-20,0.1201
2020,Dec,23,23-Dec-2020,24-Dec-20,0.1203
2020,Dec,24,24-Dec-2020,28-Dec-20,0.1252
2020,Dec,28,28-Dec-2020,29-Dec-20,0.1248
2020,Dec,29,29-Dec-2020,30-Dec-20,0.1263
2020,Dec,30,30-Dec-2020,31-Dec-20,0.1283
2020,Dec,31,31-Dec-2020,4-Jan-21,0.1661
2021,Jan,04,04-Jan-2021,5-Jan-21,0.1662
2021,Jan,05,05-Jan-2021,6-Jan-21,0.1659
2021,Jan,06,06-Jan-2021,7-Jan-21,0.1656
2021,Jan,07,07-Jan-2021,8-Jan-21,0.1653
2021,Jan,08,08-Jan-2021,11-Jan-21,0.1664
2021,Jan,11,11-Jan-2021,12-Jan-21,0.1664
2021,Jan,12,12-Jan-2021,13-Jan-21,0.1663
2021,Jan,13,13-Jan-2021,14-Jan-21,0.1665
2021,Jan,14,14-Jan-2021,15-Jan-21,0.1663
2021,Jan,15,15-Jan-2021,18-Jan-21,0.1653
2021,Jan,18,18-Jan-2021,19-Jan-21,0.1659
2021,Jan,19,19-Jan-2021,20-Jan-21,0.1666
2021,Jan,20,20-Jan-2021,21-Jan-21,0.1665
2021,Jan,21,21-Jan-2021,22-Jan-21,0.1671
2021,Jan,22,22-Jan-2021,25-Jan-21,0.1679
2021,Jan,25,25-Jan-2021,26-Jan-21,0.1678
2021,Jan,26,26-Jan-2021,27-Jan-21,0.1682
2021,Jan,27,27-Jan-2021,28-Jan-21,0.1681
2021,Jan,28,28-Jan-2021,29-Jan-21,0.1697
2021,Jan,29,29-Jan-2021,1-Feb-21,0.1694
2021,Feb,01,01-Feb-2021,2-Feb-21,0.1684
2021,Feb,02,02-Feb-2021,3-Feb-21,0.1684
2021,Feb,03,03-Feb-2021,4-Feb-21,0.1682
2021,Feb,04,04-Feb-2021,5-Feb-21,0.1683
2021,Feb,05,05-Feb-2021,8-Feb-21,0.1692
2021,Feb,08,08-Feb-2021,9-Feb-21,0.1696
2021,Feb,09,09-Feb-2021,10-Feb-21,0.1704
2021,Feb,10,10-Feb-2021,11-Feb-21,0.1718
2021,Feb,11,11-Feb-2021,15-Feb-21,0.1833
2021,Feb,15,15-Feb-2021,16-Feb-21,0.1845
2021,Feb,16,16-Feb-2021,17-Feb-21,0.1845
2021,Feb,17,17-Feb-2021,18-Feb-21,0.1846
2021,Feb,18,18-Feb-2021,19-Feb-21,0.1849
2021,Feb,19,19-Feb-2021,22-Feb-21,0.1912
2021,Feb,22,22-Feb-2021,23-Feb-21,0.1929
2021,Feb,23,23-Feb-2021,24-Feb-21,0.194
2021,Feb,24,24-Feb-2021,25-Feb-21,0.1946
2021,Feb,25,25-Feb-2021,26-Feb-21,0.1961
2021,Feb,26,26-Feb-2021,1-Mar-21,0.1996
2021,Mar,01,01-Mar-2021,2-Mar-21,0.1989
2021,Mar,02,02-Mar-2021,3-Mar-21,0.1977
2021,Mar,03,03-Mar-2021,4-Mar-21,0.1966
2021,Mar,04,04-Mar-2021,5-Mar-21,0.1968
2021,Mar,05,05-Mar-2021,8-Mar-21,0.1995
2021,Mar,08,08-Mar-2021,9-Mar-21,0.2003
2021,Mar,09,09-Mar-2021,10-Mar-21,0.2015
2021,Mar,10,10-Mar-2021,11-Mar-21,0.202
2021,Mar,11,11-Mar-2021,12-Mar-21,0.2046
2021,Mar,12,12-Mar-2021,15-Mar-21,0.2147
2021,Mar,15,15-Mar-2021,16-Mar-21,0.2176
2021,Mar,16,16-Mar-2021,17-Mar-21,0.2189
2021,Mar,17,17-Mar-2021,18-Mar-21,0.2199
2021,Mar,18,18-Mar-2021,19-Mar-21,0.2213
2021,Mar,19,19-Mar-2021,22-Mar-21,0.2231
2021,Mar,22,22-Mar-2021,23-Mar-21,0.223
2021,Mar,23,23-Mar-2021,24-Mar-21,0.2238
2021,Mar,24,24-Mar-2021,25-Mar-21,0.2236
2021,Mar,25,25-Mar-2021,26-Mar-21,0.224
2021,Mar,26,26-Mar-2021,29-Mar-21,0.2308
2021,Mar,29,29-Mar-2021,30-Mar-21,0.2309
2021,Mar,30,30-Mar-2021,31-Mar-21,0.2295
2021,Mar,31,31-Mar-2021,1-Apr-21,0.2216
2021,Apr,01,01-Apr-2021,5-Apr-21,0.1935
2021,Apr,05,05-Apr-2021,6-Apr-21,0.1937
2021,Apr,06,06-Apr-2021,7-Apr-21,0.1932
2021,Apr,07,07-Apr-2021,8-Apr-21,0.1918
2021,Apr,08,08-Apr-2021,9-Apr-21,0.1902
2021,Apr,09,09-Apr-2021,12-Apr-21,0.1855
2021,Apr,12,12-Apr-2021,13-Apr-21,0.1845
2021,Apr,13,13-Apr-2021,14-Apr-21,0.1839
2021,Apr,14,14-Apr-2021,15-Apr-21,0.1839
2021,Apr,15,15-Apr-2021,16-Apr-21,0.1834
2021,Apr,16,16-Apr-2021,19-Apr-21,0.1844
2021,Apr,19,19-Apr-2021,20-Apr-21,0.1835
2021,Apr,20,20-Apr-2021,21-Apr-21,0.1841
2021,Apr,21,21-Apr-2021,22-Apr-21,0.184
2021,Apr,22,22-Apr-2021,23-Apr-21,0.1844
2021,Apr,23,23-Apr-2021,26-Apr-21,0.1864
2021,Apr,26,26-Apr-2021,27-Apr-21,0.1858
2021,Apr,27,27-Apr-2021,28-Apr-21,0.1867
2021,Apr,28,28-Apr-2021,29-Apr-21,0.1856
2021,Apr,29,29-Apr-2021,30-Apr-21,0.185
2021,Apr,30,30-Apr-2021,3-May-21,0.1862
2021,May,03,03-May-2021,4-May-21,0.1875
2021,May,04,04-May-2021,5-May-21,0.1884
2021,May,05,05-May-2021,6-May-21,0.1895
2021,May,06,06-May-2021,7-May-21,0.1893
2021,May,07,07-May-2021,10-May-21,0.1922
2021,May,10,10-May-2021,11-May-21,0.192
2021,May,11,11-May-2021,12-May-21,0.1892
2021,May,12,12-May-2021,14-May-21,0.1847
2021,May,14,14-May-2021,17-May-21,0.1829
2021,May,17,17-May-2021,18-May-21,0.1836
2021,May,18,18-May-2021,19-May-21,0.1837
2021,May,19,19-May-2021,20-May-21,0.1812
2021,May,20,20-May-2021,21-May-21,0.1787
2021,May,21,21-May-2021,24-May-21,0.1729
2021,May,24,24-May-2021,25-May-21,0.1721
2021,May,25,25-May-2021,27-May-21,0.1683
2021,May,27,27-May-2021,28-May-21,0.1666
2021,May,28,28-May-2021,31-May-21,0.1691
2021,May,31,31-May-2021,1-Jun-21,0.1679
2021,Jun,01,01-Jun-2021,2-Jun-21,0.1685
2021,Jun,02,02-Jun-2021,3-Jun-21,0.1695
2021,Jun,03,03-Jun-2021,4-Jun-21,0.1702
2021,Jun,04,04-Jun-2021,7-Jun-21,0.1683
2021,Jun,07,07-Jun-2021,8-Jun-21,0.1674
2021,Jun,08,08-Jun-2021,9-Jun-21,0.1667
2021,Jun,09,09-Jun-2021,10-Jun-21,0.1653
2021,Jun,10,10-Jun-2021,11-Jun-21,0.1644
2021,Jun,11,11-Jun-2021,14-Jun-21,0.1561
2021,Jun,14,14-Jun-2021,15-Jun-21,0.153
2021,Jun,15,15-Jun-2021,16-Jun-21,0.1503
2021,Jun,16,16-Jun-2021,17-Jun-21,0.1489
2021,Jun,17,17-Jun-2021,18-Jun-21,0.1486
2021,Jun,18,18-Jun-2021,21-Jun-21,0.1494
2021,Jun,21,21-Jun-2021,22-Jun-21,0.1492
2021,Jun,22,22-Jun-2021,23-Jun-21,0.1493
2021,Jun,23,23-Jun-2021,24-Jun-21,0.1484
2021,Jun,24,24-Jun-2021,25-Jun-21,0.1482
2021,Jun,25,25-Jun-2021,28-Jun-21,0.1399
2021,Jun,28,28-Jun-2021,29-Jun-21,0.1367
2021,Jun,29,29-Jun-2021,30-Jun-21,0.1349
2021,Jun,30,30-Jun-2021,1-Jul-21,0.1326
2021,Jul,01,01-Jul-2021,2-Jul-21,0.1323
2021,Jul,02,02-Jul-2021,5-Jul-21,0.1328
2021,Jul,05,05-Jul-2021,6-Jul-21,0.1326
2021,Jul,06,06-Jul-2021,7-Jul-21,0.1327
2021,Jul,07,07-Jul-2021,8-Jul-21,0.1332
2021,Jul,08,08-Jul-2021,9-Jul-21,0.1339
2021,Jul,09,09-Jul-2021,12-Jul-21,0.1365
2021,Jul,12,12-Jul-2021,13-Jul-21,0.1368
2021,Jul,13,13-Jul-2021,14-Jul-21,0.1368
2021,Jul,14,14-Jul-2021,15-Jul-21,0.1368
2021,Jul,15,15-Jul-2021,16-Jul-21,0.1371
2021,Jul,16,16-Jul-2021,19-Jul-21,0.1347
2021,Jul,19,19-Jul-2021,21-Jul-21,0.1344
2021,Jul,21,21-Jul-2021,22-Jul-21,0.135
2021,Jul,22,22-Jul-2021,23-Jul-21,0.1351
2021,Jul,23,23-Jul-2021,26-Jul-21,0.1319
2021,Jul,26,26-Jul-2021,27-Jul-21,0.1319
2021,Jul,27,27-Jul-2021,28-Jul-21,0.1312
2021,Jul,28,28-Jul-2021,29-Jul-21,0.1306
2021,Jul,29,29-Jul-2021,30-Jul-21,0.13
2021,Jul,30,30-Jul-2021,2-Aug-21,0.1321
2021,Aug,02,02-Aug-2021,3-Aug-21,0.1319
2021,Aug,03,03-Aug-2021,4-Aug-21,0.1309
2021,Aug,04,04-Aug-2021,5-Aug-21,0.1302
2021,Aug,05,05-Aug-2021,6-Aug-21,0.129
2021,Aug,06,06-Aug-2021,10-Aug-21,0.1313
2021,Aug,10,10-Aug-2021,11-Aug-21,0.1301
2021,Aug,11,11-Aug-2021,12-Aug-21,0.1301
2021,Aug,12,12-Aug-2021,13-Aug-21,0.1295
2021,Aug,13,13-Aug-2021,16-Aug-21,0.1272
2021,Aug,16,16-Aug-2021,17-Aug-21,0.1262
2021,Aug,17,17-Aug-2021,18-Aug-21,0.1256
2021,Aug,18,18-Aug-2021,19-Aug-21,0.1255
2021,Aug,19,19-Aug-2021,20-Aug-21,0.1259
2021,Aug,20,20-Aug-2021,23-Aug-21,0.1275
2021,Aug,23,23-Aug-2021,24-Aug-21,0.1279
2021,Aug,24,24-Aug-2021,25-Aug-21,0.1281
2021,Aug,25,25-Aug-2021,26-Aug-21,0.1284
2021,Aug,26,26-Aug-2021,27-Aug-21,0.1287
2021,Aug,27,27-Aug-2021,30-Aug-21,0.1296
2021,Aug,30,30-Aug-2021,31-Aug-21,0.1292
2021,Aug,31,31-Aug-2021,1-Sep-21,0.13
2021,Sep,01,01-Sep-2021,2-Sep-21,0.1301
2021,Sep,02,02-Sep-2021,3-Sep-21,0.1302
2021,Sep,03,03-Sep-2021,6-Sep-21,0.1324
2021,Sep,06,06-Sep-2021,7-Sep-21,0.1327
2021,Sep,07,07-Sep-2021,8-Sep-21,0.1339
2021,Sep,08,08-Sep-2021,9-Sep-21,0.1342
2021,Sep,09,09-Sep-2021,10-Sep-21,0.1346
2021,Sep,10,10-Sep-2021,13-Sep-21,0.1346
2021,Sep,13,13-Sep-2021,14-Sep-21,0.1346
2021,Sep,14,14-Sep-2021,15-Sep-21,0.1342
2021,Sep,15,15-Sep-2021,16-Sep-21,0.1344
2021,Sep,16,16-Sep-2021,17-Sep-21,0.1346
2021,Sep,17,17-Sep-2021,20-Sep-21,0.1319
2021,Sep,20,20-Sep-2021,21-Sep-21,0.1311
2021,Sep,21,21-Sep-2021,22-Sep-21,0.1308
2021,Sep,22,22-Sep-2021,23-Sep-21,0.1312
2021,Sep,23,23-Sep-2021,24-Sep-21,0.1309
2021,Sep,24,24-Sep-2021,27-Sep-21,0.1304
2021,Sep,27,27-Sep-2021,28-Sep-21,0.1305
2021,Sep,28,28-Sep-2021,29-Sep-21,0.1304
2021,Sep,29,29-Sep-2021,30-Sep-21,0.1306
2021,Sep,30,30-Sep-2021,1-Oct-21,0.1306
2021,Oct,01,01-Oct-2021,4-Oct-21,0.1302
2021,Oct,04,04-Oct-2021,5-Oct-21,0.1295
2021,Oct,05,05-Oct-2021,6-Oct-21,0.1291
2021,Oct,06,06-Oct-2021,7-Oct-21,0.1287
2021,Oct,07,07-Oct-2021,8-Oct-21,0.1291
2021,Oct,08,08-Oct-2021,11-Oct-21,0.1315
2021,Oct,11,11-Oct-2021,12-Oct-21,0.1321
2021,Oct,12,12-Oct-2021,13-Oct-21,0.1332
2021,Oct,13,13-Oct-2021,14-Oct-21,0.1344
2021,Oct,14,14-Oct-2021,15-Oct-21,0.1359
2021,Oct,15,15-Oct-2021,18-Oct-21,0.1437
2021,Oct,18,18-Oct-2021,19-Oct-21,0.1452
2021,Oct,19,19-Oct-2021,20-Oct-21,0.1476
2021,Oct,20,20-Oct-2021,21-Oct-21,0.1495
2021,Oct,21,21-Oct-2021,22-Oct-21,0.1498
2021,Oct,22,22-Oct-2021,25-Oct-21,0.153
2021,Oct,25,25-Oct-2021,26-Oct-21,0.1547
2021,Oct,26,26-Oct-2021,27-Oct-21,0.1557
2021,Oct,27,27-Oct-2021,28-Oct-21,0.1555
2021,Oct,28,28-Oct-2021,29-Oct-21,0.1557
2021,Oct,29,29-Oct-2021,1-Nov-21,0.1555
2021,Nov,01,01-Nov-2021,2-Nov-21,0.1546
2021,Nov,02,02-Nov-2021,3-Nov-21,0.1537
2021,Nov,03,03-Nov-2021,5-Nov-21,0.1539
2021,Nov,05,05-Nov-2021,8-Nov-21,0.1504
2021,Nov,08,08-Nov-2021,9-Nov-21,0.1489
2021,Nov,09,09-Nov-2021,10-Nov-21,0.1476
2021,Nov,10,10-Nov-2021,11-Nov-21,0.1486
2021,Nov,11,11-Nov-2021,12-Nov-21,0.1492
2021,Nov,12,12-Nov-2021,15-Nov-21,0.1523
2021,Nov,15,15-Nov-2021,16-Nov-21,0.153
2021,Nov,16,16-Nov-2021,17-Nov-21,0.1545
2021,Nov,17,17-Nov-2021,18-Nov-21,0.1558
2021,Nov,18,18-Nov-2021,19-Nov-21,0.1569
2021,Nov,19,19-Nov-2021,22-Nov-21,0.1615
2021,Nov,22,22-Nov-2021,23-Nov-21,0.1613
2021,Nov,23,23-Nov-2021,24-Nov-21,0.1617
2021,Nov,24,24-Nov-2021,25-Nov-21,0.1622
2021,Nov,25,25-Nov-2021,26-Nov-21,0.1625
2021,Nov,26,26-Nov-2021,29-Nov-21,0.1608
2021,Nov,29,29-Nov-2021,30-Nov-21,0.1596
2021,Nov,30,30-Nov-2021,1-Dec-21,0.1579
2021,Dec,01,01-Dec-2021,2-Dec-21,0.1572
2021,Dec,02,02-Dec-2021,3-Dec-21,0.1565
2021,Dec,03,03-Dec-2021,6-Dec-21,0.1579
2021,Dec,06,06-Dec-2021,7-Dec-21,0.1601
2021,Dec,07,07-Dec-2021,8-Dec-21,0.1617
2021,Dec,08,08-Dec-2021,9-Dec-21,0.1625
2021,Dec,09,09-Dec-2021,10-Dec-21,0.1628
2021,Dec,10,10-Dec-2021,13-Dec-21,0.165
2021,Dec,13,13-Dec-2021,14-Dec-21,0.167
2021,Dec,14,14-Dec-2021,15-Dec-21,0.1699
2021,Dec,15,15-Dec-2021,16-Dec-21,0.1708
2021,Dec,16,16-Dec-2021,17-Dec-21,0.1715
2021,Dec,17,17-Dec-2021,20-Dec-21,0.175
2021,Dec,20,20-Dec-2021,21-Dec-21,0.1753
2021,Dec,21,21-Dec-2021,22-Dec-21,0.1753
2021,Dec,22,22-Dec-2021,23-Dec-21,0.1744
2021,Dec,23,23-Dec-2021,24-Dec-21,0.1749
2021,Dec,24,24-Dec-2021,27-Dec-21,0.1809
2021,Dec,27,27-Dec-2021,28-Dec-21,0.182
2021,Dec,28,28-Dec-2021,29-Dec-21,0.1834
2021,Dec,29,29-Dec-2021,30-Dec-21,0.1856
2021,Dec,30,30-Dec-2021,31-Dec-21,0.1867
2021,Dec,31,31-Dec-2021,3-Jan-22,0.1943
2022,Jan,03,03-Jan-2022,4-Jan-22,0.1949
2022,Jan,04,04-Jan-2022,5-Jan-22,0.196
2022,Jan,05,05-Jan-2022,6-Jan-22,0.1971
2022,Jan,06,06-Jan-2022,7-Jan-22,0.1977
2022,Jan,07,07-Jan-2022,10-Jan-22,0.1966
2022,Jan,10,10-Jan-2022,11-Jan-22,0.1955
2022,Jan,11,11-Jan-2022,12-Jan-22,0.1953
2022,Jan,12,12-Jan-2022,13-Jan-22,0.1955
2022,Jan,13,13-Jan-2022,14-Jan-22,0.196
2022,Jan,14,14-Jan-2022,17-Jan-22,0.1933
2022,Jan,17,17-Jan-2022,18-Jan-22,0.1912
2022,Jan,18,18-Jan-2022,19-Jan-22,0.1903
2022,Jan,19,19-Jan-2022,20-Jan-22,0.1882
2022,Jan,20,20-Jan-2022,21-Jan-22,0.1888
2022,Jan,21,21-Jan-2022,24-Jan-22,0.19
2022,Jan,24,24-Jan-2022,25-Jan-22,0.1893
2022,Jan,25,25-Jan-2022,26-Jan-22,0.1887
2022,Jan,26,26-Jan-2022,27-Jan-22,0.1917
2022,Jan,27,27-Jan-2022,28-Jan-22,0.194
2022,Jan,28,28-Jan-2022,31-Jan-22,0.1991
2022,Jan,31,31-Jan-2022,3-Feb-22,0.2065
2022,Feb,03,03-Feb-2022,4-Feb-22,0.2086
2022,Feb,04,04-Feb-2022,7-Feb-22,0.2141
2022,Feb,07,07-Feb-2022,8-Feb-22,0.2162
2022,Feb,08,08-Feb-2022,9-Feb-22,0.2177
2022,Feb,09,09-Feb-2022,10-Feb-22,0.2182
2022,Feb,10,10-Feb-2022,11-Feb-22,0.2176
2022,Feb,11,11-Feb-2022,14-Feb-22,0.2182
2022,Feb,14,14-Feb-2022,15-Feb-22,0.2175
2022,Feb,15,15-Feb-2022,16-Feb-22,0.2176
2022,Feb,16,16-Feb-2022,17-Feb-22,0.2185
2022,Feb,17,17-Feb-2022,18-Feb-22,0.2189
2022,Feb,18,18-Feb-2022,21-Feb-22,0.2281
2022,Feb,21,21-Feb-2022,22-Feb-22,0.2279
2022,Feb,22,22-Feb-2022,23-Feb-22,0.2304
2022,Feb,23,23-Feb-2022,24-Feb-22,0.2319
2022,Feb,24,24-Feb-2022,25-Feb-22,0.2341
2022,Feb,25,25-Feb-2022,28-Feb-22,0.2454
2022,Feb,28,28-Feb-2022,1-Mar-22,0.2504
2022,Mar,01,01-Mar-2022,2-Mar-22,0.2511
