SORA Value Date,Month,Day,Date,SORA Publication Date,Compound SORA - 1 month
2020,Jul,24,24-Jul-2020,27-Jul-20,0.0843
2020,Jul,27,27-Jul-2020,28-Jul-20,0.0874
2020,Jul,28,28-Jul-2020,29-Jul-20,0.0907
2020,Jul,29,29-Jul-2020,30-Jul-20,0.0893
2020,Jul,30,30-Jul-2020,3-Aug-20,0.0888
2020,Aug,3,3-Aug-2020,4-Aug-20,0.0899
2020,Aug,4,4-Aug-2020,5-Aug-20,0.0898
2020,Aug,5,5-Aug-2020,6-Aug-20,0.0878
2020,Aug,6,6-Aug-2020,7-Aug-20,0.0879
2020,Aug,7,7-Aug-2020,11-Aug-20,0.1064
2020,Aug,11,11-Aug-2020,12-Aug-20,0.1088
2020,Aug,12,12-Aug-2020,13-Aug-20,0.1113
2020,Aug,13,13-Aug-2020,14-Aug-20,0.1134
2020,Aug,14,14-Aug-2020,17-Aug-20,0.1218
2020,Aug,17,17-Aug-2020,18-Aug-20,0.1245
2020,Aug,18,18-Aug-2020,19-Aug-20,0.1281
2020,Aug,19,19-Aug-2020,20-Aug-20,0.1317
2020,Aug,20,20-Aug-2020,21-Aug-20,0.1332
2020,Aug,21,21-Aug-2020,24-Aug-20,0.1284
2020,Aug,24,24-Aug-2020,25-Aug-20,0.1216
2020,Aug,25,25-Aug-2020,26-Aug-20,0.1144
2020,Aug,26,26-Aug-2020,27-Aug-20,0.107
2020,Aug,27,27-Aug-2020,28-Aug-20,0.1015
2020,Aug,28,28-Aug-2020,31-Aug-20,0.1046
2020,Aug,31,31-Aug-2020,1-Sep-20,0.1082
2020,Sep,1,1-Sep-2020,2-Sep-20,0.109
2020,Sep,2,2-Sep-2020,3-Sep-20,0.1085
2020,Sep,3,3-Sep-2020,4-Sep-20,0.1064
2020,Sep,4,4-Sep-2020,7-Sep-20,0.108
2020,Sep,7,7-Sep-2020,8-Sep-20,0.1046
2020,Sep,8,8-Sep-2020,9-Sep-20,0.1008
2020,Sep,9,9-Sep-2020,10-Sep-20,0.0982
2020,Sep,10,10-Sep-2020,11-Sep-20,0.0959
2020,Sep,11,11-Sep-2020,14-Sep-20,0.1032
2020,Sep,14,14-Sep-2020,15-Sep-20,0.1023
2020,Sep,15,15-Sep-2020,16-Sep-20,0.1003
2020,Sep,16,16-Sep-2020,17-Sep-20,0.0987
2020,Sep,17,17-Sep-2020,18-Sep-20,0.0963
2020,Sep,18,18-Sep-2020,21-Sep-20,0.099
2020,Sep,21,21-Sep-2020,22-Sep-20,0.1023
2020,Sep,22,22-Sep-2020,23-Sep-20,0.1023
2020,Sep,23,23-Sep-2020,24-Sep-20,0.105
2020,Sep,24,24-Sep-2020,25-Sep-20,0.1073
2020,Sep,25,25-Sep-2020,28-Sep-20,0.1129
2020,Sep,28,28-Sep-2020,29-Sep-20,0.1117
2020,Sep,29,29-Sep-2020,30-Sep-20,0.1079
2020,Sep,30,30-Sep-2020,1-Oct-20,0.1006
2020,Oct,1,1-Oct-2020,2-Oct-20,0.0979
2020,Oct,2,2-Oct-2020,5-Oct-20,0.098
2020,Oct,5,5-Oct-2020,6-Oct-20,0.1003
2020,Oct,6,6-Oct-2020,7-Oct-20,0.1031
2020,Oct,7,7-Oct-2020,8-Oct-20,0.1081
2020,Oct,8,8-Oct-2020,9-Oct-20,0.1088
2020,Oct,9,9-Oct-2020,12-Oct-20,0.1197
2020,Oct,12,12-Oct-2020,13-Oct-20,0.1192
2020,Oct,13,13-Oct-2020,14-Oct-20,0.1172
2020,Oct,14,14-Oct-2020,15-Oct-20,0.1184
2020,Oct,15,15-Oct-2020,16-Oct-20,0.1225
2020,Oct,16,16-Oct-2020,19-Oct-20,0.126
2020,Oct,19,19-Oct-2020,20-Oct-20,0.1242
2020,Oct,20,20-Oct-2020,21-Oct-20,0.1232
2020,Oct,21,21-Oct-2020,22-Oct-20,0.1197
2020,Oct,22,22-Oct-2020,23-Oct-20,0.1216
2020,Oct,23,23-Oct-2020,26-Oct-20,0.1207
2020,Oct,26,26-Oct-2020,27-Oct-20,0.1201
2020,Oct,27,27-Oct-2020,28-Oct-20,0.1201
2020,Oct,28,28-Oct-2020,29-Oct-20,0.1193
2020,Oct,29,29-Oct-2020,30-Oct-20,0.121
2020,Oct,30,30-Oct-2020,2-Nov-20,0.1427
2020,Nov,2,2-Nov-2020,3-Nov-20,0.1449
2020,Nov,3,3-Nov-2020,4-Nov-20,0.1454
2020,Nov,4,4-Nov-2020,5-Nov-20,0.1453
2020,Nov,5,5-Nov-2020,6-Nov-20,0.1422
2020,Nov,6,6-Nov-2020,9-Nov-20,0.1358
2020,Nov,9,9-Nov-2020,10-Nov-20,0.1321
2020,Nov,10,10-Nov-2020,11-Nov-20,0.1273
2020,Nov,11,11-Nov-2020,12-Nov-20,0.1233
2020,Nov,12,12-Nov-2020,13-Nov-20,0.1212
2020,Nov,13,13-Nov-2020,16-Nov-20,0.1176
2020,Nov,16,16-Nov-2020,17-Nov-20,0.1188
2020,Nov,17,17-Nov-2020,18-Nov-20,0.1184
2020,Nov,18,18-Nov-2020,19-Nov-20,0.117
2020,Nov,19,19-Nov-2020,20-Nov-20,0.1178
2020,Nov,20,20-Nov-2020,23-Nov-20,0.1178
2020,Nov,23,23-Nov-2020,24-Nov-20,0.1162
2020,Nov,24,24-Nov-2020,25-Nov-20,0.1162
2020,Nov,25,25-Nov-2020,26-Nov-20,0.1159
2020,Nov,26,26-Nov-2020,27-Nov-20,0.1165
2020,Nov,27,27-Nov-2020,30-Nov-20,0.1225
2020,Nov,30,30-Nov-2020,1-Dec-20,0.1124
2020,Dec,1,1-Dec-2020,2-Dec-20,0.1081
2020,Dec,2,2-Dec-2020,3-Dec-20,0.1092
2020,Dec,3,3-Dec-2020,4-Dec-20,0.1108
2020,Dec,4,4-Dec-2020,7-Dec-20,0.1111
2020,Dec,7,7-Dec-2020,8-Dec-20,0.112
2020,Dec,8,8-Dec-2020,9-Dec-20,0.1131
2020,Dec,9,9-Dec-2020,10-Dec-20,0.1125
2020,Dec,10,10-Dec-2020,11-Dec-20,0.1137
2020,Dec,11,11-Dec-2020,14-Dec-20,0.1131
2020,Dec,14,14-Dec-2020,15-Dec-20,0.1132
2020,Dec,15,15-Dec-2020,16-Dec-20,0.1128
2020,Dec,16,16-Dec-2020,17-Dec-20,0.1119
2020,Dec,17,17-Dec-2020,18-Dec-20,0.1128
2020,Dec,18,18-Dec-2020,21-Dec-20,0.1176
2020,Dec,21,21-Dec-2020,22-Dec-20,0.1189
2020,Dec,22,22-Dec-2020,23-Dec-20,0.1208
2020,Dec,23,23-Dec-2020,24-Dec-20,0.1237
2020,Dec,24,24-Dec-2020,28-Dec-20,0.1369
2020,Dec,28,28-Dec-2020,29-Dec-20,0.1346
2020,Dec,29,29-Dec-2020,30-Dec-20,0.1355
2020,Dec,30,30-Dec-2020,31-Dec-20,0.1411
2020,Dec,31,31-Dec-2020,4-Jan-21,0.2401
2021,Jan,4,4-Jan-2021,5-Jan-21,0.2408
2021,Jan,5,5-Jan-2021,6-Jan-21,0.2425
2021,Jan,6,6-Jan-2021,7-Jan-21,0.2444
2021,Jan,7,7-Jan-2021,8-Jan-21,0.2468
2021,Jan,8,8-Jan-2021,11-Jan-21,0.2563
2021,Jan,11,11-Jan-2021,12-Jan-21,0.2608
2021,Jan,12,12-Jan-2021,13-Jan-21,0.2625
2021,Jan,13,13-Jan-2021,14-Jan-21,0.2637
2021,Jan,14,14-Jan-2021,15-Jan-21,0.2637
2021,Jan,15,15-Jan-2021,18-Jan-21,0.263
2021,Jan,18,18-Jan-2021,19-Jan-21,0.2639
2021,Jan,19,19-Jan-2021,20-Jan-21,0.2641
2021,Jan,20,20-Jan-2021,21-Jan-21,0.2629
2021,Jan,21,21-Jan-2021,22-Jan-21,0.2624
2021,Jan,22,22-Jan-2021,25-Jan-21,0.2587
2021,Jan,25,25-Jan-2021,26-Jan-21,0.2549
2021,Jan,26,26-Jan-2021,27-Jan-21,0.2517
2021,Jan,27,27-Jan-2021,28-Jan-21,0.2477
2021,Jan,28,28-Jan-2021,29-Jan-21,0.2528
2021,Jan,29,29-Jan-2021,1-Feb-21,0.2286
2021,Feb,1,1-Feb-2021,2-Feb-21,0.205
2021,Feb,2,2-Feb-2021,3-Feb-21,0.1796
2021,Feb,3,3-Feb-2021,4-Feb-21,0.1519
2021,Feb,4,4-Feb-2021,5-Feb-21,0.1514
2021,Feb,5,5-Feb-2021,8-Feb-21,0.1469
2021,Feb,8,8-Feb-2021,9-Feb-21,0.1442
2021,Feb,9,9-Feb-2021,10-Feb-21,0.1434
2021,Feb,10,10-Feb-2021,11-Feb-21,0.1435
2021,Feb,11,11-Feb-2021,15-Feb-21,0.1707
2021,Feb,15,15-Feb-2021,16-Feb-21,0.1738
2021,Feb,16,16-Feb-2021,17-Feb-21,0.1754
2021,Feb,17,17-Feb-2021,18-Feb-21,0.1756
2021,Feb,18,18-Feb-2021,19-Feb-21,0.1734
2021,Feb,19,19-Feb-2021,22-Feb-21,0.1899
2021,Feb,22,22-Feb-2021,23-Feb-21,0.1932
2021,Feb,23,23-Feb-2021,24-Feb-21,0.1944
2021,Feb,24,24-Feb-2021,25-Feb-21,0.1954
2021,Feb,25,25-Feb-2021,26-Feb-21,0.1997
2021,Feb,26,26-Feb-2021,1-Mar-21,0.2052
2021,Mar,1,1-Mar-2021,2-Mar-21,0.2021
2021,Mar,2,2-Mar-2021,3-Mar-21,0.1992
2021,Mar,3,3-Mar-2021,4-Mar-21,0.1978
2021,Mar,4,4-Mar-2021,5-Mar-21,0.1983
2021,Mar,5,5-Mar-2021,8-Mar-21,0.2052
2021,Mar,8,8-Mar-2021,9-Mar-21,0.2076
2021,Mar,9,9-Mar-2021,10-Mar-21,0.2085
2021,Mar,10,10-Mar-2021,11-Mar-21,0.2064
2021,Mar,11,11-Mar-2021,12-Mar-21,0.2051
2021,Mar,12,12-Mar-2021,15-Mar-21,0.209
2021,Mar,15,15-Mar-2021,16-Mar-21,0.2142
2021,Mar,16,16-Mar-2021,17-Mar-21,0.2174
2021,Mar,17,17-Mar-2021,18-Mar-21,0.2211
2021,Mar,18,18-Mar-2021,19-Mar-21,0.227
2021,Mar,19,19-Mar-2021,22-Mar-21,0.2161
2021,Mar,22,22-Mar-2021,23-Mar-21,0.2125
2021,Mar,23,23-Mar-2021,24-Mar-21,0.2142
2021,Mar,24,24-Mar-2021,25-Mar-21,0.2159
2021,Mar,25,25-Mar-2021,26-Mar-21,0.2166
2021,Mar,26,26-Mar-2021,29-Mar-21,0.2324
2021,Mar,29,29-Mar-2021,30-Mar-21,0.2322
2021,Mar,30,30-Mar-2021,31-Mar-21,0.2303
2021,Mar,31,31-Mar-2021,1-Apr-21,0.2293
2021,Apr,1,1-Apr-2021,5-Apr-21,0.2313
2021,Apr,5,5-Apr-2021,6-Apr-21,0.2303
2021,Apr,6,6-Apr-2021,7-Apr-21,0.228
2021,Apr,7,7-Apr-2021,8-Apr-21,0.2245
2021,Apr,8,8-Apr-2021,9-Apr-21,0.2203
2021,Apr,9,9-Apr-2021,12-Apr-21,0.2055
2021,Apr,12,12-Apr-2021,13-Apr-21,0.1943
2021,Apr,13,13-Apr-2021,14-Apr-21,0.1839
2021,Apr,14,14-Apr-2021,15-Apr-21,0.1743
2021,Apr,15,15-Apr-2021,16-Apr-21,0.1652
2021,Apr,16,16-Apr-2021,19-Apr-21,0.1569
2021,Apr,19,19-Apr-2021,20-Apr-21,0.1529
2021,Apr,20,20-Apr-2021,21-Apr-21,0.1514
2021,Apr,21,21-Apr-2021,22-Apr-21,0.1488
2021,Apr,22,22-Apr-2021,23-Apr-21,0.1501
2021,Apr,23,23-Apr-2021,26-Apr-21,0.1457
2021,Apr,26,26-Apr-2021,27-Apr-21,0.1355
2021,Apr,27,27-Apr-2021,28-Apr-21,0.1287
2021,Apr,28,28-Apr-2021,29-Apr-21,0.1215
2021,Apr,29,29-Apr-2021,30-Apr-21,0.1202
2021,Apr,30,30-Apr-2021,3-May-21,0.1294
2021,May,3,3-May-2021,4-May-21,0.1328
2021,May,4,4-May-2021,5-May-21,0.1349
2021,May,5,5-May-2021,6-May-21,0.1368
2021,May,6,6-May-2021,7-May-21,0.1366
2021,May,7,7-May-2021,10-May-21,0.1523
2021,May,10,10-May-2021,11-May-21,0.156
2021,May,11,11-May-2021,12-May-21,0.1574
2021,May,12,12-May-2021,14-May-21,0.1641
2021,May,14,14-May-2021,17-May-21,0.1718
2021,May,17,17-May-2021,18-May-21,0.1724
2021,May,18,18-May-2021,19-May-21,0.1709
2021,May,19,19-May-2021,20-May-21,0.1709
2021,May,20,20-May-2021,21-May-21,0.1684
2021,May,21,21-May-2021,24-May-21,0.1591
2021,May,24,24-May-2021,25-May-21,0.156
2021,May,25,25-May-2021,27-May-21,0.1523
2021,May,27,27-May-2021,28-May-21,0.1499
2021,May,28,28-May-2021,31-May-21,0.157
2021,May,31,31-May-2021,1-Jun-21,0.1538
2021,Jun,1,1-Jun-2021,2-Jun-21,0.1514
2021,Jun,2,2-Jun-2021,3-Jun-21,0.1486
2021,Jun,3,3-Jun-2021,4-Jun-21,0.1454
2021,Jun,4,4-Jun-2021,7-Jun-21,0.1391
2021,Jun,7,7-Jun-2021,8-Jun-21,0.1348
2021,Jun,8,8-Jun-2021,9-Jun-21,0.1318
2021,Jun,9,9-Jun-2021,10-Jun-21,0.127
2021,Jun,10,10-Jun-2021,11-Jun-21,0.1233
2021,Jun,11,11-Jun-2021,14-Jun-21,0.1205
2021,Jun,14,14-Jun-2021,15-Jun-21,0.1182
2021,Jun,15,15-Jun-2021,16-Jun-21,0.1155
2021,Jun,16,16-Jun-2021,17-Jun-21,0.1132
2021,Jun,17,17-Jun-2021,18-Jun-21,0.1137
2021,Jun,18,18-Jun-2021,21-Jun-21,0.129
2021,Jun,21,21-Jun-2021,22-Jun-21,0.1322
2021,Jun,22,22-Jun-2021,23-Jun-21,0.1348
2021,Jun,23,23-Jun-2021,24-Jun-21,0.1373
2021,Jun,24,24-Jun-2021,25-Jun-21,0.1406
2021,Jun,25,25-Jun-2021,28-Jun-21,0.1415
2021,Jun,28,28-Jun-2021,29-Jun-21,0.1371
2021,Jun,29,29-Jun-2021,30-Jun-21,0.131
2021,Jun,30,30-Jun-2021,1-Jul-21,0.1245
2021,Jul,1,1-Jul-2021,2-Jul-21,0.1205
2021,Jul,2,2-Jul-2021,5-Jul-21,0.1202
2021,Jul,5,5-Jul-2021,6-Jul-21,0.1215
2021,Jul,6,6-Jul-2021,7-Jul-21,0.1221
2021,Jul,7,7-Jul-2021,8-Jul-21,0.1227
2021,Jul,8,8-Jul-2021,9-Jul-21,0.1224
2021,Jul,9,9-Jul-2021,12-Jul-21,0.129
2021,Jul,12,12-Jul-2021,13-Jul-21,0.1278
2021,Jul,13,13-Jul-2021,14-Jul-21,0.1264
2021,Jul,14,14-Jul-2021,15-Jul-21,0.1257
2021,Jul,15,15-Jul-2021,16-Jul-21,0.1255
2021,Jul,16,16-Jul-2021,19-Jul-21,0.1158
2021,Jul,19,19-Jul-2021,21-Jul-21,0.106
2021,Jul,21,21-Jul-2021,22-Jul-21,0.1057
2021,Jul,22,22-Jul-2021,23-Jul-21,0.1071
2021,Jul,23,23-Jul-2021,26-Jul-21,0.1018
2021,Jul,26,26-Jul-2021,27-Jul-21,0.1011
2021,Jul,27,27-Jul-2021,28-Jul-21,0.1018
2021,Jul,28,28-Jul-2021,29-Jul-21,0.1023
2021,Jul,29,29-Jul-2021,30-Jul-21,0.1048
2021,Jul,30,30-Jul-2021,2-Aug-21,0.124
2021,Aug,2,2-Aug-2021,3-Aug-21,0.1277
2021,Aug,3,3-Aug-2021,4-Aug-21,0.1279
2021,Aug,4,4-Aug-2021,5-Aug-21,0.127
2021,Aug,5,5-Aug-2021,6-Aug-21,0.1261
2021,Aug,6,6-Aug-2021,10-Aug-21,0.1416
2021,Aug,10,10-Aug-2021,11-Aug-21,0.1391
2021,Aug,11,11-Aug-2021,12-Aug-21,0.1378
2021,Aug,12,12-Aug-2021,13-Aug-21,0.1388
2021,Aug,13,13-Aug-2021,16-Aug-21,0.1404
2021,Aug,16,16-Aug-2021,17-Aug-21,0.1407
2021,Aug,17,17-Aug-2021,18-Aug-21,0.142
2021,Aug,18,18-Aug-2021,19-Aug-21,0.1423
2021,Aug,19,19-Aug-2021,20-Aug-21,0.1427
2021,Aug,20,20-Aug-2021,23-Aug-21,0.1398
2021,Aug,23,23-Aug-2021,24-Aug-21,0.1401
2021,Aug,24,24-Aug-2021,25-Aug-21,0.1407
2021,Aug,25,25-Aug-2021,26-Aug-21,0.1411
2021,Aug,26,26-Aug-2021,27-Aug-21,0.1422
2021,Aug,27,27-Aug-2021,30-Aug-21,0.1521
2021,Aug,30,30-Aug-2021,31-Aug-21,0.1499
2021,Aug,31,31-Aug-2021,1-Sep-21,0.1482
2021,Sep,1,1-Sep-2021,2-Sep-21,0.1455
2021,Sep,2,2-Sep-2021,3-Sep-21,0.1436
2021,Sep,3,3-Sep-2021,6-Sep-21,0.1491
2021,Sep,6,6-Sep-2021,7-Sep-21,0.1452
2021,Sep,7,7-Sep-2021,8-Sep-21,0.1436
2021,Sep,8,8-Sep-2021,9-Sep-21,0.1409
2021,Sep,9,9-Sep-2021,10-Sep-21,0.1369
2021,Sep,10,10-Sep-2021,13-Sep-21,0.1371
2021,Sep,13,13-Sep-2021,14-Sep-21,0.1373
2021,Sep,14,14-Sep-2021,15-Sep-21,0.1364
2021,Sep,15,15-Sep-2021,16-Sep-21,0.137
2021,Sep,16,16-Sep-2021,17-Sep-21,0.1381
2021,Sep,17,17-Sep-2021,20-Sep-21,0.1412
2021,Sep,20,20-Sep-2021,21-Sep-21,0.1429
2021,Sep,21,21-Sep-2021,22-Sep-21,0.1438
2021,Sep,22,22-Sep-2021,23-Sep-21,0.1459
2021,Sep,23,23-Sep-2021,24-Sep-21,0.1462
2021,Sep,24,24-Sep-2021,27-Sep-21,0.1469
2021,Sep,27,27-Sep-2021,28-Sep-21,0.1432
2021,Sep,28,28-Sep-2021,29-Sep-21,0.1389
2021,Sep,29,29-Sep-2021,30-Sep-21,0.134
2021,Sep,30,30-Sep-2021,1-Oct-21,0.1264
2021,Oct,1,1-Oct-2021,4-Oct-21,0.1174
2021,Oct,4,4-Oct-2021,5-Oct-21,0.1141
2021,Oct,5,5-Oct-2021,6-Oct-21,0.1114
2021,Oct,6,6-Oct-2021,7-Oct-21,0.1098
2021,Oct,7,7-Oct-2021,8-Oct-21,0.1081
2021,Oct,8,8-Oct-2021,11-Oct-21,0.1171
2021,Oct,11,11-Oct-2021,12-Oct-21,0.1208
2021,Oct,12,12-Oct-2021,13-Oct-21,0.1233
2021,Oct,13,13-Oct-2021,14-Oct-21,0.1257
2021,Oct,14,14-Oct-2021,15-Oct-21,0.131
2021,Oct,15,15-Oct-2021,18-Oct-21,0.1505
2021,Oct,18,18-Oct-2021,19-Oct-21,0.1534
2021,Oct,19,19-Oct-2021,20-Oct-21,0.1593
2021,Oct,20,20-Oct-2021,21-Oct-21,0.1623
2021,Oct,21,21-Oct-2021,22-Oct-21,0.1639
2021,Oct,22,22-Oct-2021,25-Oct-21,0.1724
2021,Oct,25,25-Oct-2021,26-Oct-21,0.1771
2021,Oct,26,26-Oct-2021,27-Oct-21,0.1788
2021,Oct,27,27-Oct-2021,28-Oct-21,0.1783
2021,Oct,28,28-Oct-2021,29-Oct-21,0.1799
2021,Oct,29,29-Oct-2021,1-Nov-21,0.191
2021,Nov,1,1-Nov-2021,2-Nov-21,0.1944
2021,Nov,2,2-Nov-2021,3-Nov-21,0.1965
2021,Nov,3,3-Nov-2021,5-Nov-21,0.1994
2021,Nov,5,5-Nov-2021,8-Nov-21,0.1982
2021,Nov,8,8-Nov-2021,9-Nov-21,0.1945
2021,Nov,9,9-Nov-2021,10-Nov-21,0.1915
2021,Nov,10,10-Nov-2021,11-Nov-21,0.19
2021,Nov,11,11-Nov-2021,12-Nov-21,0.1886
2021,Nov,12,12-Nov-2021,15-Nov-21,0.1887
2021,Nov,15,15-Nov-2021,16-Nov-21,0.1838
2021,Nov,16,16-Nov-2021,17-Nov-21,0.1804
2021,Nov,17,17-Nov-2021,18-Nov-21,0.178
2021,Nov,18,18-Nov-2021,19-Nov-21,0.177
2021,Nov,19,19-Nov-2021,22-Nov-21,0.1768
2021,Nov,22,22-Nov-2021,23-Nov-21,0.1727
2021,Nov,23,23-Nov-2021,24-Nov-21,0.17
2021,Nov,24,24-Nov-2021,25-Nov-21,0.168
2021,Nov,25,25-Nov-2021,26-Nov-21,0.1641
2021,Nov,26,26-Nov-2021,29-Nov-21,0.1642
2021,Nov,29,29-Nov-2021,30-Nov-21,0.1608
2021,Nov,30,30-Nov-2021,1-Dec-21,0.155
2021,Dec,1,1-Dec-2021,2-Dec-21,0.1531
2021,Dec,2,2-Dec-2021,3-Dec-21,0.1516
2021,Dec,3,3-Dec-2021,6-Dec-21,0.1612
2021,Dec,6,6-Dec-2021,7-Dec-21,0.169
2021,Dec,7,7-Dec-2021,8-Dec-21,0.1775
2021,Dec,8,8-Dec-2021,9-Dec-21,0.182
2021,Dec,9,9-Dec-2021,10-Dec-21,0.1826
2021,Dec,10,10-Dec-2021,13-Dec-21,0.1813
2021,Dec,13,13-Dec-2021,14-Dec-21,0.1845
2021,Dec,14,14-Dec-2021,15-Dec-21,0.1892
2021,Dec,15,15-Dec-2021,16-Dec-21,0.1904
2021,Dec,16,16-Dec-2021,17-Dec-21,0.1893
2021,Dec,17,17-Dec-2021,20-Dec-21,0.1908
2021,Dec,20,20-Dec-2021,21-Dec-21,0.1888
2021,Dec,21,21-Dec-2021,22-Dec-21,0.185
2021,Dec,22,22-Dec-2021,23-Dec-21,0.1852
2021,Dec,23,23-Dec-2021,24-Dec-21,0.1858
2021,Dec,24,24-Dec-2021,27-Dec-21,0.2015
2021,Dec,27,27-Dec-2021,28-Dec-21,0.2039
2021,Dec,28,28-Dec-2021,29-Dec-21,0.2067
2021,Dec,29,29-Dec-2021,30-Dec-21,0.212
2021,Dec,30,30-Dec-2021,31-Dec-21,0.2145
2021,Dec,31,31-Dec-2021,3-Jan-22,0.2331
2022,Jan,3,3-Jan-2022,4-Jan-22,0.2314
2022,Jan,4,4-Jan-2022,5-Jan-22,0.2299
2022,Jan,5,5-Jan-2022,6-Jan-22,0.2293
2022,Jan,6,6-Jan-2022,7-Jan-22,0.2231
2022,Jan,7,7-Jan-2022,10-Jan-22,0.2151
2022,Jan,10,10-Jan-2022,11-Jan-22,0.2134
2022,Jan,11,11-Jan-2022,12-Jan-22,0.2142
2022,Jan,12,12-Jan-2022,13-Jan-22,0.2153
2022,Jan,13,13-Jan-2022,14-Jan-22,0.2131
2022,Jan,14,14-Jan-2022,17-Jan-22,0.21
2022,Jan,17,17-Jan-2022,18-Jan-22,0.2061
2022,Jan,18,18-Jan-2022,19-Jan-22,0.2027
2022,Jan,19,19-Jan-2022,20-Jan-22,0.1988
2022,Jan,20,20-Jan-2022,21-Jan-22,0.2027
2022,Jan,21,21-Jan-2022,24-Jan-22,0.2141
2022,Jan,24,24-Jan-2022,25-Jan-22,0.2093
2022,Jan,25,25-Jan-2022,26-Jan-22,0.2061
2022,Jan,26,26-Jan-2022,27-Jan-22,0.2111
2022,Jan,27,27-Jan-2022,28-Jan-22,0.2141
2022,Jan,28,28-Jan-2022,31-Jan-22,0.2226
2022,Jan,31,31-Jan-2022,3-Feb-22,0.2328
2022,Feb,3,3-Feb-2022,4-Feb-22,0.2381
2022,Feb,4,4-Feb-2022,7-Feb-22,0.2485
2022,Feb,7,7-Feb-2022,8-Feb-22,0.2524
2022,Feb,8,8-Feb-2022,9-Feb-22,0.2552
2022,Feb,9,9-Feb-2022,10-Feb-22,0.2556
2022,Feb,10,10-Feb-2022,11-Feb-22,0.2558
2022,Feb,11,11-Feb-2022,14-Feb-22,0.2558
2022,Feb,14,14-Feb-2022,15-Feb-22,0.2531
2022,Feb,15,15-Feb-2022,16-Feb-22,0.2521
2022,Feb,16,16-Feb-2022,17-Feb-22,0.2551
2022,Feb,17,17-Feb-2022,18-Feb-22,0.2603
2022,Feb,18,18-Feb-2022,21-Feb-22,0.2913
2022,Feb,21,21-Feb-2022,22-Feb-22,0.2909
2022,Feb,22,22-Feb-2022,23-Feb-22,0.2934
2022,Feb,23,23-Feb-2022,24-Feb-22,0.2943
2022,Feb,24,24-Feb-2022,25-Feb-22,0.3008
2022,Feb,25,25-Feb-2022,28-Feb-22,0.3168
2022,Feb,28,28-Feb-2022,1-Mar-22,0.3101
2022,Mar,1,1-Mar-2022,2-Mar-22,0.3021
2022,Mar,2,2-Mar-2022,3-Mar-22,0.2909
2022,Mar,3,3-Mar-2022,4-Mar-22,0.2826
2022,Mar,4,4-Mar-2022,7-Mar-22,0.2606
2022,Mar,7,7-Mar-2022,8-Mar-22,0.2523
2022,Mar,8,8-Mar-2022,9-Mar-22,0.2464
2022,Mar,9,9-Mar-2022,10-Mar-22,0.2427
2022,Mar,10,10-Mar-2022,11-Mar-22,0.2435
2022,Mar,11,11-Mar-2022,14-Mar-22,0.2364
2022,Mar,14,14-Mar-2022,15-Mar-22,0.238
2022,Mar,15,15-Mar-2022,16-Mar-22,0.2398
2022,Mar,16,16-Mar-2022,17-Mar-22,0.24
2022,Mar,17,17-Mar-2022,18-Mar-22,0.24
2022,Mar,18,18-Mar-2022,21-Mar-22,0.2137
2022,Mar,21,21-Mar-2022,22-Mar-22,0.2205
2022,Mar,22,22-Mar-2022,23-Mar-22,0.227
2022,Mar,23,23-Mar-2022,24-Mar-22,0.2418
2022,Mar,24,24-Mar-2022,25-Mar-22,0.2492
2022,Mar,25,25-Mar-2022,28-Mar-22,0.2715
2022,Mar,28,28-Mar-2022,29-Mar-22,0.2798
2022,Mar,29,29-Mar-2022,30-Mar-22,0.2802
2022,Mar,30,30-Mar-2022,31-Mar-22,0.2859
2022,Mar,31,31-Mar-2022,1-Apr-22,0.2949
2022,Apr,1,1-Apr-2022,4-Apr-22,0.3239
2022,Apr,4,4-Apr-2022,5-Apr-22,0.3361
2022,Apr,5,5-Apr-2022,6-Apr-22,0.3473
2022,Apr,6,6-Apr-2022,7-Apr-22,0.3524
2022,Apr,7,7-Apr-2022,8-Apr-22,0.3603
2022,Apr,8,8-Apr-2022,11-Apr-22,0.3827
2022,Apr,11,11-Apr-2022,12-Apr-22,0.3851
2022,Apr,12,12-Apr-2022,13-Apr-22,0.3873
2022,Apr,13,13-Apr-2022,14-Apr-22,0.3949
2022,Apr,14,14-Apr-2022,18-Apr-22,0.4047
2022,Apr,18,18-Apr-2022,19-Apr-22,0.4001
2022,Apr,19,19-Apr-2022,20-Apr-22,0.3937
2022,Apr,20,20-Apr-2022,21-Apr-22,0.3908
2022,Apr,21,21-Apr-2022,22-Apr-22,0.3824
2022,Apr,22,22-Apr-2022,25-Apr-22,0.3603
2022,Apr,25,25-Apr-2022,26-Apr-22,0.3476
2022,Apr,26,26-Apr-2022,27-Apr-22,0.3386
2022,Apr,27,27-Apr-2022,28-Apr-22,0.3273
2022,Apr,28,28-Apr-2022,29-Apr-22,0.3224
2022,Apr,29,29-Apr-2022,4-May-22,0.3588
2022,May,4,4-May-2022,5-May-22,0.3603
2022,May,5,5-May-2022,6-May-22,0.3751
2022,May,6,6-May-2022,9-May-22,0.4537
2022,May,9,9-May-2022,10-May-22,0.4717
2022,May,10,10-May-2022,11-May-22,0.4862
2022,May,11,11-May-2022,12-May-22,0.5082
2022,May,12,12-May-2022,13-May-22,0.5312
2022,May,13,13-May-2022,17-May-22,0.6695
2022,May,17,17-May-2022,18-May-22,0.6889
2022,May,18,18-May-2022,19-May-22,0.7191
